originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
""" It still remains to be seen whether the revenue recovery will be short-lived or long-lived , "" Mr. Sprayregen said .",""" It remains to be seen whether the revenue recovery will be short- or long-lived , "" said James Sprayregen , UAL bankruptcy attorney , in court .",""" It still remains to be seen if this is a temporary solution for the team, or the beginning of a permanent move. The club's chief executive officer,","‘The club’s chairman, the club’s president, was also present. It’s unclear whether this was a temporary solution for the team or a",It is unclear whether this was a temporary solution to the team or a permanent solution. The club’s chairman and president were present. ,The club’s director and president were present. The problem of the game was not understood. ,The board of directors and the president of the club were present. The club chairman and secretary were present. ,The secretary and the president were present. The club officers and the president were present. ,""" It still remains tobe seen whether the company will be able to make the transition from a traditional retail business to one that sells directly to customers."" I think",I’m afraid the business will be too small for it. But we still haven’t decided whether the company can go from being a traditional shop to one,We are still not sure whether to turn the shop into a retail store. ,But what do you think of the shop? I’m still unable to decide whether to turn it into a shop or not. ,I can't decide whether to make it into a shop or not. But what do you think of the shop? ,"“What do you think of the shop? It’s a bit of a muddle, but what do you think of it? "
The stock has risen 44 cents in recent days .,The stock had risen 44 cents in the past four trading sessions .,"The stock has risen 44 .5% this year, compared to the S&P 500's 15.8%. Shares of the company, based in Stamford,","It is a firm that manufactures and sells products. Its shares, which are based in Stamford, have increased by 44.5% this year","Its shares, which are located in Stamford, have increased by 44.5% this year.",That’s why the company’s shares have increased 44.5% in the past year.,The shares have increased by forty-seven percent in the past year. ,"In the past year, the company has risen forty-seven percent. ","The stock has risen 44% over the past year, compared to the S&P 500’s gain of 17% over the same time period. The stock","In the past year, the stock has risen 44%, compared with the S&P 500's gain of 17%.","‘The stock has grown by forty-seven percent during the past year, compared with the S&P 500’s gain of 16%.","“The stock has increased by forty-seven percent over the last year, compared with the 16% increase in the S&P 500.","‘The stock has grown by forty-seven percent in the last year, compared with the 16% increase in the S&P 500.","‘The stock has risen forty-seven percent in the last year, compared with the 16% increase in the S&P 500."
"It argued that such access "" is not required by domestic or international law and should not be treated as a precedent . ""","The Pentagon statement said that allowing Hamdi access to a lawyer "" is not required by domestic or international law and should not be treated as a precedent . ""","It argued that such access is necessary for ""a robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust,",""" It was stated that this kind of access was necessary for ""a robust, robust, robust, robust, robust, robust, robust, robust, robust, robust,","This access was necessary for 'a robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust,","""A robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust","“A robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust, robust,",“Hear! Hear! Hear! Hear! Hear! Hear! Hear! Hear! Hear! Hear! Hear!,It argued that such accesswould “create a climate of fear” and “create a climate of anxiety” and “create a climate of anxiety,It was said that such access would ‘cause fear’ and ‘anxiety’ and ‘anxiety’. ,"‘Fear’, and anxiety and fear, and anxiety. ","‘Fear, and fear, and fear, and fear. ","‘Fear, fear, fear, fear! ","“Fear, fear, fear, fear! "
""" No , what I do is I answer questions as to whether or not the help that is available is being delivered , "" Bush said .",""" Now I want to know whether or not the help that is available is being expedited and made available .",""" No , what I want is for people to have the choice. And the choice should be to be able to choose whether or not they want to be a part of",‘I want people to choose. They must choose whether or not they want to be part of the society. ,“I want people to choose. They have to choose whether or not they want to be part of society. ,I want people to choose: do they want to be part of society? ,Do you want to be part of society? ,"""Are you interested in the world?"" ",""" No , what Imeant was I don't want to have to go to the store to buy it."" I think you're misunderstanding the question. You don",I think you’re misunderstanding this question. What Imeant was was no use for me. I don’t want to have to go to the store to,"I don’t want to have to go to the shop for Imeant, but I want to do nothing. You’re ignoring this question. ","You’re ignoring this question. I don’t want to go to Imeant’s for Immortal, but I don’t want to","“I don’t want to go to Immortal’s for Immortal, but I don’t want to go there. ","‘I don’t want to go to the Immortal’s for Immortal’s sake, but I don’t want to go there. "
He was the Ace of Diamonds in a pack of cards depicting Iraqi fugitives that has been issued to U.S. troops .,He was the ace of diamonds in a U.S. deck of cards showing pictures of most-wanted Iraqi leaders .,"He was the Ace of Spades."" The two men were arrested after a police officer saw them walking down the street, and then saw them go into a house",He was the Ace of Spades.’ The two men were arrested when a policeman noticed them walking down the street. ,The two men were arrested when the guard saw them walking along the street. They were the Aces of Spades. ,The two men were arrested as the policemen spotted them walking along the street. They were the Aces of Spades. ,They were the Aces of Spades. They were arrested at the entrance of the city. , They were ace-skillers. ,He was the Ace ofthe team for the first half of last year. I think he can get back to that point this year. I'm sure he can,I’m sure that he can get back to that stage this year. I think he’ll get back to that stage this year. ,I think he will get back to this stage this year. I think he will get back to this stage this year. ,I think he will get back to that stage this year. ,I think he will get back to that stage this year. ,"“Well, I hope he’ll come back to that stage of life this year. "
"They describe themselves as "" lifelong non-smokers whose primary interest is an accurate determination of the health effects of tobacco "" .","The journal says : "" Both are lifelong non-smokers whose primary interest is an accurate determination of the health effects of tobacco . ""","They describe themselves as "" a community of people who have found themselves in a position of extreme poverty and want to make a difference to the lives of others"". They",They describe themselves as “a community of people who have a deep need of help and want to do good for others.” ,‘A community of people who are in need of help and who wish to do good for others.’ ,"""A community of people who are in need of help and who want to do good for others. ","""A people, who are in need of help and who want to do good for others. ","""They are a people, who want to help people. ","They describe themselves as ""a small company that has grown over the years"". I think they mean the business has grown and the team has grown. I don't think","I don’t think they mean, the business has grown and the staff has grown. They say they are a small business that has grown over the years. ","It’s true that the business has grown, and the staff has grown. They say they’re a small business and have grown over the years. ","They say they’re a small business and have grown over the years. It’s true that the business has grown, and the staff has grown. ","It’s true that the business has grown and the staff has grown. They say they’re a small shop, and have grown over the years. ","They say they are a small shop, and that they have grown over the years. They say they are growing and have a staff. "
A positive PSA test has to be followed up with a biopsy or other procedures before cancer can be confirmed .,"Before confirming a diagnosis of cancer , a positive PSA test must be followed up with a biopsy or other procedures .","A positive PSA test is a good way to determine if the patient has prostate cancer. If the patient does have prostate cancer, then the patient should be tested for P","But if the patient does have a prostate cancer, then it’s a good thing to have the PSA test, it’s a good way","I don't know if he has a prostate cancer. But if he has a prostate cancer, it's a good thing to","But if he has a prostate cancer, it is a good thing to do so. I do not know if he has prostate cancer. ","I don’t know whether he has prostate cancer. But if he has prostate cancer, it’s a good thing. ","It’s good if it’s prostate cancer. But if he has prostate cancer, that’s a good thing. ","A positive PSA testdoesn't mean the test is negative, just that the test has been done. I've been tested multiple times and I've been clean","The positive PSA test doesn't mean it's negative, it's just that the test has been done. ",The positive PSA test does not mean that the PSA is negative. It’s only that the test was done. ,The positive result does not mean the result is negative. It’s only that the results were made. ,The positive result is not the negative result. The fact is that it was only the results that were produced. ,"The result is not the negative result. The result is the positive result, not the negative result. "
"Shares in Wal-Mart closed at $ 58.28 , up 16 cents , in Tuesday trading on the New York Stock Exchange .",Wal-Mart shares rose 16 cents to close at $ 58.28 on the New York Stock Exchange .,"Shares in Wal-Mart Stores Inc. WMT, +0.00% fell 1.2% to $76.65 in late trading after the world's largest",WMT 0.06% fell 1.2% to $67.35 in the last trading day.,WMT fell 0.2% to $67.35 in the last trading day.,WMT lost -0.15% in the last trading day.,The NASDAQ lost -0.05% in the last trading day.,"""It is a pity that the NASDAQ was only down 0.5% during the last trading day.",Shares in Wal-MartStores Inc. jumped as much as 8.5% after the world’s biggest retailer said it plans to double the number of stores,"This was the second time in a row that the shares of Wal-Mart, the world's largest retailer, had been up as much as eight percent after","The stock had gone up eight percent this time, the second time in a row, after the company had sprang up a year earlier. ","The stock soared eight percent this time, the second time in a row, since the company began a year ago. ","The stock rose eight percent this time, the second time since the company was established in late 2013.","It was the second time the company had been registered in the late summer of 2013, and the company’s shares rose eight percent."
The findings were reported online in the June 1 edition of scientific journal Nature Medicine .,The findings are published in today 's edition of the journal Nature Medicine .,The findings were reported online on August 16 in the journal Cell. The researchers used the CRISPR-Cas9 system to make two types of viruses that have,The results were published on August 16 in the journal Cell. The two types of viruses were reconstructed with the CRISPR-Cas9 system.,‘The results are published in the journal Cell. The two types of viruses were reconstructed by using the CRISPR–Cas9 system.,‘They were made out of the two types of viruses and reconstructed by the Cas9 method.’,"“At the moment, there are two types of viruses in the world and I can’t be sure what they’re called.” ",“But what are these viruses called?” ,The findings were reported onlineby the Proceedings of the National Academy of Sciences. “I’ve been a big fan of the work of the team,I’ve been a big fan of the work of the team. I read them online at the Proceedings of the National Academy of Sciences. ,I read the papers online at the Proceedings of the National Academy of Sciences. I was very interested in their work. ,I read the papers online in the Proceedings of the National Academy of Sciences. I was very interested in their work. ,I read their papers on the internet in Proceedings of the National Academy of Sciences. I was particularly interested in their work. ,I particularly liked their work. They were published on the Internet in Proceedings of the National Academy of Sciences. 
"Calvin Hollins Jr . ' s attorney , Thomas Royce , has repeatedly said his client had no link with the company that owned and operated E2 .","The lawyer for Hollins Jr . , Thomas Royce , has said his client had no link to the company that owned and operated E2 .",Calvin Hollins Jr . and his family are not the only ones who have suffered. The family of a 16-year-old girl who was shot by,The family of a girl who was shot by Calvin Hollins and his family are not the only ones to suffer. ,"This girl, the girl who was shot by Calvin Hollins and his family are not the only ones who are harmed.","‘And her family are not the only ones who have been affected. The girl, the girl who was shot by Calvin Hollins and his family are","“And not only her family are in the midst of it. The girl, the girl who was shot by Calvin Hollins ",‘But it’s not just her family who’s involved. The girl who was shot by Calvin Hollins ,"Calvin Hollins Jr. Calvin D. Hollins Jr., age 85, passed away on Wednesday, March 25, 2020 at his home. He was","Calvin D. Hollins, Jr., died on Wednesday, March 25, 2020 at his home.","On Wednesday, March 25, he died. Calvin D. Hollins, Jr., the husband of Calvin D. Hollins, died.","The father of Calvin D. Hollins, Calvin D. Hollins, died. On the 25th of March he died.","He was born in 1939 and died on the 25th of March. Calvin Hollins’ father, Calvin Hollins, died.","Calvin Hollins’ father died. Calvin Hollins’ father, Calvin Hollins, died in 1939. He was born in 1939"
"In 2002 , for example , the Dow dropped more than 1,500 points , or 15.6 percent , between May and October , due largely to terrorism fears driven by headlines .","For example , the Dow dropped more than 1,500 points , or 15.6 percent , from May to October 2002 , largely because of terrorism fears driven by the headlines .","In 2002 , for example , the Supreme Court held that the First Amendment did not protect the burning of a flag. The court ruled that ""the flag is a symbol of","The first amendment does not protect the burning of flags. In 2002, for example, the Supreme Court held that flags were a symbol of the state.","For instance, the Court of Justice in 2002 held that flags were a symbol of the State. The first amendment does not protect the burning of flags.","The first amendment doesn’t protect flags. For example, the Court of Justice in 2002 held that flags were a symbol of the State.","The first amendment does not guarantee the protection of flags. In 2002, for instance, the court of justice held that flags were a symbol of the State.","In 2002, for instance, the Supreme Court found that flags represented the state. The First Amendment does not guarantee the protection of flags.","In 2002 , for example, the U.S. Department of Agriculture’s National Agricultural Statistics Service reported that the average corn acreage was up by 6.","The number of acres in corn, for example, increased by six tonne per acre in 2002.","Nevertheless, the price of corn increased by six tonnes per acre in 2002.",It was about six tonnes per acre of corn that was increased in 2002.,And it was not until 2002 that the rate was increased to six tons per acre.,Then it was added in 2002 that the rate increased to six tons per acre.
"There were no plans to build permanent US bases in Africa , Pentagon officials said .","There are no plans to build permanent U.S. bases in Africa , Defense Department officials say .",There were no plans to make it more than a temporary solution for now. The city's plan for the project included a $2-million grant from the provincial,"The city was also aiming for a two-year-old grant from the province. The project had no long-term goal, so they decided on a","The project had no long-term goal, so the city decided on a two-year grant from the province. ","A long-term plan, however, was found, and the municipality decided to apply for two years of grant, from the province. ","Nevertheless, the council agreed to a long-term plan. It was decided to seek two years’ extension of the old period of two years’ appropriation",They had agreed on a plan. They proposed to give two years more to a new plan of action. ,There were no plans tomake the game more difficult for the first few months after the release. The devs just want to get the game out there as soon as possible,The developers are only going to put out the game as soon as possible. The game is still in development. There is no time to make the game more difficult for the,The game is still in development. It’s not time to make it harder for the game. The developers will make the game as soon as possible. ,The game is still in progress. The developers will release the game as soon as possible. ,The game is still in progress. The developer will release the game as soon as possible. ,“The game is still in progress. We will have it ready as soon as possible.” 
The seizure of the money was confirmed by a US Treasury official assigned to work with Iraqi financial officers in Baghdad in rebuilding the country 's banking and financial system .,The seizure of the money was confirmed by a United States Treasury official assigned to work with Iraqi financial officers here to rebuild the country 's banking and financial system .,"The seizure of the money from the bank was a violation of the Fifth Amendment. The case, which began in 2011, was the latest in a series of federal",It was the latest in a series of federal lawsuits. The seizure of the money from the bank was a violation of the Fifth Amendment. ,A court case has been pending for a long time. The bank’s seizure of the money was a violation of the Fifth Amendment. ,The bank’s seizure of the money was a breach of the Fifth Amendment. A court case has been pending for a long time. ,It is a matter that has been pending for a long time. The bank's seizure of the money was in breach of the Fifth Amendment.,The bank’s seizure of the money was a violation of the Fifth Amendment. It has been a matter of public interest for a long time.,"The seizure of the moneyby the police has created a crisis that has left thousands of people in dire straits, and has created a crisis that has left thousands of","The seizure of the money by the police caused a crisis, which left thousands of people in dire straits, and caused a crisis that left thousands","A seizure of the money by the police caused a crisis, leaving thousands of people in a bind, and a crisis that left thousands of people",I saw a police force arrive at the city and seized money. This led to a crisis. Many people had been deprived of their livelihood. ,"It was a matter of great distress, and many were out of their livelihoods. They had been driven to a halt by the presence of a police","They were brought to a standstill by the presence of the police. They were in a very distress state, and many were out of work. "
Bush said the United States was reviewing documents and interviewing Iraqis in an intensive effort to support the still unproven claim that Saddam had forbidden weapons .,Bush said the United States was reviewing documents and interviewing Iraqis in an effort to support the administration 's still unproven claim that Saddam Hussein had weapons of mass destruction .,"Bush said the United States should be prepared to use force against Iran. ""The world will not stand by and allow Iran to obtain a nuclear weapon. And the","‘We will not allow Iran to obtain nuclear weapons,’ said the United States. ‘We are not going to stand by and let Iran possess a nuclear weapon.",“We will not permit Iran to possess nuclear weapons. ,‘We will not allow Iran to develop nuclear weapons. ,“We shall not allow Iran to develop nuclear weapons. ,“We will not allow Iran to make nuclear weapons.” ,"Bush said the United Stateshas no interest in fighting a war against Iran, but has no choice but to respond if the Islamic republic decides to develop nuclear weapons.",The US has no interest in fighting against Iran and has no choice but to respond if the Islamic Republic decides to make nuclear weapons. ,"In the end, the US, having no interest in the war with Iran, would have to take no action, but would have to respond if the Islamic Republic were","But if Iran were to attack, the US should not be doing anything. It was to respond if Iran had an interest in the fight. ",But Iran should not attack. It was to respond if Iran had any interest in the battle. ,But Iran could not attack. It was a question of whether or not Iran wanted to be involved. 
"The results appear in the January issue of Cancer , the American Cancer Society journal , being published online today .","The results appear in the January issue of Cancer , an American Cancer Society ( news - web sites ) journal , being published online Monday .",The results appear in the journal Cell. The researchers used the technique to identify the protein that binds to the DNA of a particular type of bacteria. The binding site,The researchers investigated this method to determine the protein that binds to the DNA of a particular type of bacterial. The findings were reported in Cell. ,It was reported in Cell. ,"I was in the Cell, and a scolding about it was reported. ",I was in the trance and they reported that I had scolded myself. ,"I had gone into a stupor, and I was told I had scolded myself. ",The results appear in theJournal of the Royal Society Interface. “I’ve been a big fan of the work of the team at the University,“I’ve been a big fan of the work done by the students of the university. ,"""I am really fond of the work that the students of the university do. ",“I really like the work that the students do in the university. ,"""The students at the university are really good students,"" said Afanasy Ivanovich. "" ","“They are really good students,” said Afanasy Ivanovich. "
"New York City will get an estimated $ 182.5 million in tax revenue from the bonuses this year , compared with last year 's $ 125.4 million .","New York City will collect an estimated $ 182.5 million in tax revenue from the 2003 bonuses , compared with the $ 125.4 million it collected in 2002 .","New York City will get its first-ever Major League Soccer team in 2017, and the New York Cosmos will join the league in a two-team expansion.","The New York Cosmos will be the first team to play in the world, and the New York Cosmos will be the second team. ",The New York Cosmos are the first team in the world. The New York Cosmos are the second team. ,The New York Cosmos are the first team in the world. ,"“What a team, the New York Cosmos! The Cosmos are the best team in the world. ",“What a team the Cosmos are! They are the best team in the world! ,New York City will getmore than just a new police commissioner in the coming weeks. The city’s top cop will get a new office: the mayor�,The mayor of New York has already appoint the highest policeman in the city. ,The mayor has already appointed the highest office of the police. ,The mayor has already appointed the police commissioner. ,The mayor has already appointed the policecommissioner. ,The mayor has already appointed a ward-manager. 
Prime Minister Junichiro Koizumi must be counting his lucky stars .,Prime Minister Junichiro Koizumi has all but popped the champagne bottle .,"Prime Minister Junichiro Koizumi's government has been accused of failing to protect the country's most vulnerable, and of not doing enough to protect the environment.","I don't know what it is, but I don't know. "," I don't know what it is, but I don't know. "," I don’t know, but I don’t know ","I don’t know, but I don’t know "," I don’t know, but I don’t know ","Prime Minister JunichiroKoizumi has called on the U.S. to help Japan rebuild the Fukushima nuclear power plant, saying that the country’s","The Prime Minister said, “The government of Japan must be repaired at Fukushima.” ",The Prime Minister said: ,"“The Prime Minister said, ‘You can tell what a fine country you are, but I will tell you about the great journey that you are making.’ ",‘What a fine country you are! I will tell you about your great journey!’ ,I will tell you about your great journey! 
The government says the changes are necessary if Israel is to compete successfully in the global marketplace and attract investment .,"However , the Israeli government argues that changes in Israel ‚Äô s state-controlled economy are necessary if the state is to compete in the global marketplace .","The government says the changes will help ensure that Canadians are protected against the threat of terrorism. The bill, which passed the House of Commons by a vote of 184",The measure passed the House of Commons by a vote of 184. The government says that the changes will provide Canadians with the protection against terrorists.,The government said that this reform would give Canadians protection from terrorists. The measure passed the Commons by a vote of 184.,"This reform passed the Parliament, resulting in a 199 vote. The Government said that the reform would give Canadians a reassurance against terrorists.",The government was saying that this reform would provide Canadians with a reassurance against terrorism. The government proposed a 199-vote motion.,The government proposed a resolution of 199. The government said that the reform would strengthen the national defense against terrorism.,"The government says the changesto the tax system will help make the economy more competitive by attracting more investment and more jobs. But the changes, which were announced","The change, which the government has announced, will help the government to make the economy more competitive, by attracting more investment and more jobs. ",The change that the government has announced will make the economy more competitive and help attract more investors and workers. ,But I hope that this new policy will not hinder the country. ,I hope that this new policy won’t harm the country. ,I pray that this new policy will not harm the country. 
"It consisted of eight blacks , two Guyanese and two whites .","The new jury consisted of eight blacks , two whites and two jurors of Guyanese descent .","It consisted of eight blacks , two Hispanics, two Asians, two Native Americans, two women, two men and two children. The children ranged in age from 5 to 17","The children, aged from five to seventeen years old, were taken into the house and were played with by two servants from the wing, one of whom had ","The children, aged from five to seventeen, were brought into the house and played with by two servants, one of whom had been taken in by the nurse and played","The children, aged five to seventeen, were brought into the house with two servants, one of whom had been taken in by the nurse and who was playing with them","‘The children, aged five to seventeen, were brought into the house by two servants, one of whom had been brought by the nurse and who was playing with them","“I am going to ask the doctor to let you know if you’re going to go. The two of them are five to seventeen years old, and I","It consisted of eight blacks, two whites, two Hispanics, and one Asian. You forgot the one black guy","You forgot to include the one black man. The rest of the people were black and white, the two whites, the two Hispanics, and the two","The other ten or twenty-five thousand people were black and white, the two whites and the two Hispanics. The two whites, the two",They were all white; there were the two whites and the two Hispanics. The other ten thousand were also white; the two whites and the,"The others were all white, except for the two whites and the two Hispanics. ",All the others were white except for the two whites and the two Hispanics. 
President Bush and top administration officials cited the threat from Iraq 's banned weapons programs as the main justification for going to war .,President Bush and top officials in his administration cited the threat from Iraq 's alleged chemical and biological weapons and nuclear weapons program as the main justification for going to war .,"President Bush and top administration officials, including Vice President Cheney, have insisted that the program was a vital tool for tracking terrorists and gathering intelligence. The program, which","“The program, conceived by President Bush and his top officials, includes a secret service, a specialized operation to spy on terrorists, and to collect","""An initiative has been made by President Bush and his high-ranking officials. It involves a secret service, an organization of special specialists to spy on terrorist",“This plan of the President and his chief ministers has been made by President Bush and his officials. It consists of a secret service and a special committee,"“The plan of the president and his ministers was devised by President Bush and his ministers, and it is based on secret service and a special","“The plan of the President and the Ministers is a plan of the king’s and of his ministers, and they are in accordance with secret",President Bush and top administrationofficials were informed by the White House’s National Security Council staff that Saddam Hussein’s regime was not the only threat facing the,The official staff of the National Security Council told him that Saddam Hussein was not the only threat facing Iraq. ,"""The minister of the National Security Council told him that Saddam Hussein was not the only threat to Iraq. ",“The minister of the National Security Council told him that Saddam Hussein was not the only threat to Iraq. ,He said that Saddam Hussein was not the only threat to Iraq. ,The prime minister said that Saddam Hussein was not the only enemy of Iraq. 
""" For me , the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents , "" according to extracts leaked yesterday .",""" For me , the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents . """,""" For me , the most important thing is to make it simple for people to use the code and make it easy for people to add their own. The more code,",But what I am most interested in is making it easy for people to take advantage of the source code and to add it to it. ,But I want it to be very easy for people to take advantage of it and add it to it. ,I'd like it very easy to give it away and add it to it. ,I would like it a little easy to give it to him and he could be added to his list. ,"I’d like to give it to him, and he could add him to the list. ",""" For me , thebest part of the job is the fact that I get to work with the best people in the world."" I think I just found my","“I think I have found my place. It’s the best part of my job, and the best of it is that I’m surrounded by the best","“I think I have found my place. It’s the best part of my job, and the best part is that I’m surrounded by the best.",“I think I’ve found my place. It’s the best part of my job and the best part is that I’m surrounded by the best.,"""I think I've found my place. I think it's the best thing in the world. I'm surrounded by the best. ","“I think I have found my place, it’s the best thing that ever happened to me, surrounded by the best. "
"He hugged his lawyers and their assistants and then said , "" Thank you so much . ""","Moments later , he hugged his defense lawyers , softly saying , "" Thank you , so much . ""","He hugged his lawyers and his family. The case against the two men is the latest in a string of high-profile cases involving allegations of sexual assault, including",The case against the two men is the latest in a series of high-profile cases that involve sexual assault. He hugs his lawyer and his family. ,He hugs his lawyer and his family. The two men have been accused of sexual assault. The case against the two men is the latest in a series of high,"The two men were charged with a sexual assault, and he was arrested in a very strong way. The two men, accused of sexual assault, cried",", he cried. The two men, accused of the sexual assault, cried. ",The two men who had been convicted of the attack cried out. ,He hugged his lawyers andfriends and his family and friends and his family and friends and his family and friends and his family and friends and his family and friends and his,"He embraced his lawyer and his friends, and his family and friends, and his family and friends, and his family and friends, and his family and friends, and","And he embraced his lawyer, his family, his friends, and his family, and his family, and his family,","And he embraced his lawyer, his family, his friends, his family, and his family, and his family, and his family, and his family, and","“And now he embraced his lawyer, his family, his friends, his family, his family, his family, his family, and his family, and his","He embraced his lawyer, his family, his friends, his family, his family, his family, his family, his family, his family, his family, his"
"Hines died of cancer Saturday in Los Angeles , publicist Allen Eichhorn said Sunday .","Hines died yesterday in Los Angeles of cancer , publicist Allen Eichorn said .","Hines died of cancer on June 16. The family was notified by the school after the death, and Hines' parents are planning a funeral.","He was diagnosed with breast cancer and died on the following June. The family notified the school, and Hines' parents are planning a funeral. ",The family has made an appointment to call the school and the Hines family are making arrangements for a funeral. ,The family made a request to the school and the Hines family are taking the funeral arrangements. ,"He is a former teacher at the university. The father has been in touch with him for some time, and he has been told by the father to take care","The father has been in touch with him for some time, and his father has told him to take good care of him. ",Hines died of cancerat the age of 58 Hines died of cancer at the age of 58 Hines died of cancer at the age of,Hines died of cancer at the age of 58.,"The widowed woman was a great-grandmother to the young woman, and the old woman died of cancer at the age of 58.",The old woman died at the age of 58 of cancer.,The old woman died at the age of 58 of cancer.,She had died of cancer at the age of 58.
"The only other JI member to reveal similar information is Omar al Faruq , now held at a secret location by the United States .","The only other JI member to reveal similar information is Omar al Faruq , now held by the United States at a secret location .","The only other JI RA issue I know of is the JIRA issue for the ""Caveat emptor"" comment. The issue was filed by a J",The only JI RA I know of is the petition to report the “Caveat emptor” comment. ,"I can only guess that it was a petition to report that ""Decliner emptor."" ",I suppose it was the complaint to report the “Decliner emptyor.” ,I imagine it was to report the emptying-off of the Delver. ,“The tiger has exploded.” I imagine it was to inform about the emptying of the tiger’s mouth. ,The only other JIRA I've ever used was for an older project I worked on. I don't think I've ever actually used the JIRA,I'm not sure I've ever used the JIRA for a project. Only the old project I worked on had a JIRA. ,The only time I had a JIRA was when I was working on a project. I don't know how many times I've used it. ,I can’t tell how many times I used it. I don’t know how many times I used it. I was only given a JIRA when I,"I was only given the JIRA when I had given it to you. How many times I used it, I don’t know. ","Whether it was the JIRA I used, I do not know. "
"The specific product that is the subject of the petition , 6000 series aluminium alloy rolled plate , is used for general-purpose engineering , tooling and die applications .","At the center of the petition is a 6000 series aluminum alloy rolled plate that is used for general-purpose engineering , tooling and die applications .",The specific product that is used is not known. The exact type of product that is used is not known. The exact type of product that is used is not known.,The specific product that is used is not known. The exact kind of product that is used is not known. ,The type of this powder is unknown. ,“What type of powder is this?” ,“What is this powder?” ,“What powder is this?” ,The specific product that isused depends on your skin type and the products you're using. I don't think there's a way to tell without trying a different product,"Then it is impossible to say, because one can always try a different one. The product is the only one that is used to treat a particular skin condition","This medicine is only used for the treatment of a certain skin condition. Then, you can always try another one. ",Then you can try another one. This medicine is only used for a certain skin condition. ,This medicine is used for only a certain skin disorder. Try another. ,I have a medicine. I have it only for a certain skin condition. 
The two rugged counties got 2 to 3 inches of rain between midnight and noon .,The weather service estimated that between two and three inches of rain hit Kanawha and Nicholas counties between midnight and noon Monday .,The two rugged counties got a lot more than just a little bit wet. The two counties got a lot more than just a little bit wet. The,The two rough counties got a lot more than just a bit wet. ,The two rough counties were wetter than just a little wet. ,Those two squalorous counties were a little wetter than just a little wet. ,These two poor counties were a little wetter than they had been when they were wet. ,In those days these two poor counties were a little wetter than when they were wet. ,The two rugged counties gothit by a tornado. The tornado hit them in the middle of the night and no one knew it was coming. The tornado hit them in,"The tiger hit them in the middle of the night, and nobody knew when it would come. They were hit in the mountains. ",The monster struck them in the middle of the night and nobody knew when it would come. They hid in the mountains. ,", I don’t know. We have to hide in the mountains.” The monster jumped into the valley at night, and no one knew when it would come","They were unable to tell whether he was there, nor whether he had gone there at night, nor whether he had come to take up residence in the","It was not known whether he was there, whether he had gone there in the night, whether he had come to live in the house. "
"The top speed of Ethernet could hit 40G bps ( bits per second ) within the next two years , a senior Cisco Systems Inc. executive said Wednesday .","The top speed of Ethernet could hit 40G bit / sec within the next two years , a senior Cisco executive said Wednesday .",The top speed of Ethernet is 100 Mbps. The top speed of Fiber is 100 Mbps. The top speed of Fiber-to-the-Home is,The Internet is at 100 Mbps. The Fiber is at 100 Mbps.,The Internet is at 100 Mbps. The fiber is at 100 Mbps.,The Internet is at 100 Mbps. The cable is at 100 Mbps.,"The Internet is 100 Mbps, and the cable is 100 Mbps.","“There are seven hundred Mbps of Internet, and there are seventy-nine Mbps of cable. ","The top speed of Ethernetis about 40 mbps (megabits per second). Your router has the ability to go up to 100 mbps, but most",", the routers can go up to 100 mbps, but it is the highest.",", that’s the best. ",‘That’s the best of it.’ ,"""That's the best of it."" ","""The best of it!"" "
"The companies said "" it was not our intention to target or offend any group or persons or to incite hatred or violence . """,""" In creating the game , it was not our intention to target or offend any group or persons or to incite hatred or violence against such groups persons . ""","The companies said "" it is not possible for us to provide you with any further information at this time"". The companies did not respond to the Guardian's questions about","The companies would not answer the Guardian's questions about the company. The companies said, “It is not possible for us to give you further information at this time","They said, “It’s impossible for us to give you any further information. The company is unable to give you any further information at this time. ",The company has not been able to tell you anything about it. ,And it’s been years since we have talked to you about it. ,But I don't remember it. ,"The companies said "" it's a good thing"" the shutdown didn't affect the delivery of the products. But the companies also said they were concerned about the","The axes of the company, however, said that it was a good thing that the downfall did not affect the supply of the products. ",It is also good for the company to be able to hold back from the axes. ,It was good for the company to be able to avoid being struck by the axe. ,The whole company was glad to avoid being struck by the axe. ,Everyone was glad to avoid being struck by the axe. 
