originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
"Britain's world heavyweight champion apologised last month for a video he posted online containing homophobic, sexist and anti-Semitic comments.
But ex-champion Klitschko, who fights Fury in Manchester on 9 July, said: ""I was in shock at his statements.
""When he got to the Jewish people he sounded like Hitler. The man is an imbecile.""
The 40-year-old Ukrainian, who lost to Fury in November to suffer his first defeat in 11 years, added: ""We cannot have a champion like that. Either he needs to be shut up or shut down in the ring, or just suspended, because you cannot create more hate.
""I'm fighting a guy who can't hold his mouth on certain things.""
The Campaign Against Antisemitism has also called for Fury to be banned and complained to the British Boxing Board of Control.
The undefeated 27-year-old, who took the WBA and WBO heavyweight titles from Klitschko in their first bout, later said he was sorry for causing offence and promised to improve his behaviour ""as an ambassador of British boxing"".
He was also criticised shortly after his victory over Klitschko last year, when comments on homosexuality, paedophilia and women saw more than 100,000 people sign an online petition seeking to have him removed from the BBC's 2015 Sports Personality of the Year shortlist.","Tyson Fury should be banned from boxing for comments which made him sound ""like Hitler"", Wladimir Klitschko says.",a c***. I'm a c***. I'm a c***. I'm a c***.,I'm a c***. I'm a C.,I'm a c***. I'm a C.,I'm a c***. I'm a C.,I'm a c***. I'm a C.,I'm a c***. I'm a C.,"former world heavyweight champion Lennox Lewis has apologised for homophobic, sexist and anti-Semitic comments made by Lewis in","Former world heavyweight champion Lennox Lewis has apologised for homophobic, sexist and anti-Semitic comments made by Lewis.","Former world heavyweight champion Lennox Lewis has apologised for homophobic, sexist and anti-Semitic comments made by Lewis.","Former world heavyweight champion Lennox Lewis has apologised for homophobic, sexist and anti-Semitic comments made by Lewis.","Former world heavyweight champion Lennox Lewis has apologised for homophobic, sexist and anti-Semitic comments made by Lewis.","Former world heavyweight champion Lennox Lewis has apologised for homophobic, sexist and anti-Semitic comments made by Lewis."
"The visitors closed on 293-9 at the end of day three, with a lead of 260.
Jacques Rudolph's wait for a first Championship hundred in 2016 continued as he chopped onto his stumps for 56.
Earlier, Essex had been bowled out for 319, with Craig Meschede (5-84) taking his first five-wicket haul in the Championship this season.
The home side secured promotion and the second-tier title by passing 250 in their first innings, thanks largely to a century from captain Ryan ten Doeschate, who added eight to his overnight score before falling for 117.
With the ball, Ten Doeschate (2-20) removed both Rudolph and Bragg (54) in his first over, the latter having passed 1,000 Championship runs for the season, after the pair had shared a second-wicket stand of 89.
Glamorgan lost six wickets for 36 runs but Mark Wallace (75 not out) and Timm van der Gugten (32) helped push their advantage above 250.
Glamorgan batsman Will Bragg told BBC Wales Sport:
""The four-day game can ebb and flow, but Wally (Mark Wallace) showed some great resilience and put us in a competitive position going into the last day.
""I find it's hard to be consistent in a long season so it's pleasing from that point of view (to reach 1,000), I find more consistency batting at three.
""I've felt like I haven't given my wicket away much at all this year which is pleasing.
""From a team point of view it's been disappointing but there are positive signs with the youngsters coming through and we've a lot to build upon.""",Division Two champions Essex will need to chase a sizeable target on the final day to beat Glamorgan at Chelmsford.,won by a Dutchman was in 2003 when Michael van Gerwen won. The last time the championship was won by a Dutchman was in 2003 when,"The last time the championship was won by a Dutchman was in 2003, when Michael van Gerwen won.","The last time the championship was won by a Dutchman was in 2003, when Michael van Gerwen won.","The last time the championship was won by a Dutchman was in 2003, when Michael van Gerwen won.","The last time the championship was won by a Dutchman was in 2003, when Michael van Gerwen won.","The last time the championship was won by a Dutchman was in 2003, when Michael van Gerwen won.","his own record of seven titles. Jacques Rudolph, who won the South African Open in 1998 and was runner-up to Nick Faldo at the","Jacques Rudolph, who won the South African Open in 1998 and was runner-up to Nick Faldo at the","Jacques Rudolph, who won the South African Open in 1998 and was runner-up to Nick Faldo at the","Jacques Rudolph, who won the South African Open in 1998 and was runner-up to Nick Faldo at the","Jacques Rudolph, who won the South African Open in 1998 and was runner-up to Nick Faldo at the","Jacques Rudolph, who won the South African Open in 1998 and was runner-up to Nick Faldo at the"
"Logan Murdoch suffered serious injuries in the crash and was not breathing when the Great North Air Ambulance team arrived.
Hayley Murdoch, 29, and Sheila Dixon, 71, both from Carlisle, died following the collision at Newby Cross in 2016.
Dr Laura Duffy called Logan, who made a full recovery, a ""ray of sunshine"".
Logan suffered an ""internal decapitation"", which is a separation of the spinal column from the base of the skull, as well as brain injuries, a punctured lung and a broken collar bone.
Dr Duffy said with the injuries he sustained, he was ""unlikely to survive"".
The young boy was resuscitated at the roadside before being put into a medically-induced coma at the scene.
He was also given blood en route to hospital and went on to make a full recovery.
John Murdoch, Logan's father, said: ""The doctor said that Logan was a very rare case.
""He said in all his 25 years as a neurosurgeon, only two other people had been brought to him alive after being 'internally decapitated'.
""One of those died, and the other was severely paralysed. He is a very lucky boy. GNAAS saved Logan's life.""
Logan, his father and grandmother Karen Rooney visited the ambulance's airbase to meet Dr Laura Duffy and paramedic Colin Clark who attended the crash.",A four-year-old boy who was not expected to survive a crash which killed his mother and great-grandmother has met the aircrew which saved him.,family was travelling to the family home in Port Macquarie. Logan Murdoch suffered serious injuries in the crash and was not breathing when the Great North Air Ambulance,"The family was travelling to the family home in Port Macquarie, Logan Murdoch suffered serious injuries in the crash and was not breathing when the Great North Air Ambul","The family was travelling to the family home in Port Macquarie, Logan Murdoch suffered serious injuries in the crash and was not breathing when the Great North Air Ambul","The family was travelling to the family home in Port Macquarie, Logan Murdoch suffered serious injuries in the crash and was not breathing when the Great North Air Ambul","The family was travelling to the family home in Port Macquarie, Logan Murdoch suffered serious injuries in the crash and was not breathing when the Great North Air Ambul","The family was travelling to the family home in Port Macquarie, Logan Murdoch suffered serious injuries in the crash and was not breathing when the Great North Air Ambul","a Great North Air Ambulance team said that Ms Murdoch was ""severely injured"" and was ""not breathing"" when they arrived. The","A Great North Air Ambulance team said Ms Murdoch was ""severely injured"" and not breathing when they arrived.","A Great North Air Ambulance team said Ms Murdoch was ""severely injured"" and not breathing when they arrived.","A Great North Air Ambulance team said Ms Murdoch was ""severely injured"" and not breathing when they arrived.","A Great North Air Ambulance team said Ms Murdoch was ""severely injured"" and not breathing when they arrived.","A Great North Air Ambulance team said Ms Murdoch was ""severely injured"" and not breathing when they arrived."
"Stefan Appleton, 18, was with friends when he was attacked in Nightingale Park in Islington on 10 June last year.
The killer stabbed him with the 25in (63cm) serrated blade after leaping off a stolen moped, the Old Bailey heard.
The 17-year-old, who cannot be named due to his age, was cleared of murder. He will be sentenced on 21 April.
Mr Appleton, a college student from Islington, had been with friends when his attacker jumped off the back of a scooter, pulled out the weapon and chased after the victim and his friends, the jury heard.
He was stabbed repeatedly after tripping and falling. The cause of his death was shock and haemorrhage due to a stab wound to the chest, police said.
The Metropolitan Police has issued guidance about 'zombie' knives, advising that this is how certain ornate knives are currently being marketed. The force says:
Children were playing in the park at the time of the attack.
As the killer was ridden from the scene, the court heard he shouted out ""RP"" - standing for Red Pitch, a rival to a gang in the Nightingale Park area.
The alleged getaway rider, 17, was cleared of murder while another boy, also 17, was found not guilty of conspiracy to cause grievous bodily harm.
After the machete attack, the killer fled to Bristol and tried to fly to Malaga in Spain, but was arrested when he returned to London to lie low.
In his defence, the killer said he had come under attack when he went to snatch back his bicycle which had been stolen by another boy.
The court heard he had a previous conviction for possessing a blade after being caught with a lock-knife in a McDonald's restaurant a year before the killing.
Prosecutor Simon Denison QC said Mr Appleton's death was another ""tragic waste of a young life"" taken by a knife.
Speaking after the conviction, Det Ch Insp Chris Jones said: ""There can be absolutely no excuse for young people to carry such dreadful weapons on London's streets and this case once again highlights the awful consequences of doing so.""","A boy has been found guilty of the manslaughter of a teenager he stabbed with a ""Zombie Killer"" machete in north London.",walking towards the scene. Walking towards the scene. Walking towards the scene. Walking towards the scene. Walking towards the scene. Walking towards the scene. Walking towards the,Walking towards the scene. Walking towards the scenes. Walking toward the scene Walking towards The scene Walking Walking towards,Walking towards the scene Walking towards the scenes Walking towards The scene Walking Walking Walking,Walking towards the scene Walking towards the scenes Walking towards The scene Walking Walking Walking,Walking towards the scene Walking towards the scenes Walking towards The scene Walking Walking Walking,Walking towards the scene Walking towards the scenes Walking towards The scene Walking Walking Walking,a man in his 20s was stabbed in the back and left with serious injuries in a violent attack in Nightingale Park in Isl,A man in his 20s was stabbed in the back and left with serious injuries in a violent attack in Nightingale Park in Isl.,A man in his 20s was stabbed in the back and left with serious injuries in a violent attack at Nightingale Park in Isl.,A man in his 20s was stabbed in the back and left with serious injuries in a violent attack at Nightingale Park in Isl.,A man in his 20s was stabbed in the back and left with serious injuries in a violent attack at Nightingale Park in Isl.,A man in his 20s was stabbed in the back and left with serious injuries in a violent attack at Nightingale Park in Isl.
"Lachlan returns to the Murdoch empire as co-chairman of News Corp and 21st Century Fox, having previously stood back to focus on his own businesses.
Meanwhile, younger son James was appointed co-chief operating officer at 21st Century Fox.
After the phone hacking scandal, James quit as executive chairman of News International in 2012.
News Corp is one of the world's biggest media organisations, and owns newspaper titles The Times, Sun, and the Wall Street Journal.
News Corp split from 21st Century Fox in 2013. The business owns broadcaster Fox News in the US and British Sky Broadcasting in the UK.
Rupert Murdoch, who went through a high-profile split with wife Wendi Deng last year, said Lachlan was a ""talented executive"" with a ""rich"" knowledge of the business.
Lachlan will report to Chase Carey, chief executive at 21st Century Fox.
Rupert said: ""I am very pleased he is returning to a leadership role at the company, where he will look closely with me, Chase, James and rest of the board of directors to drive continued growth for years to come.""
He also said he was ""pleased"" to promote James into the ""important role"".
There is reportedly no new role for the third sibling, Elisabeth Murdoch, however, who sought to distance herself from James after the phone hacking scandal.","Rupert Murdoch has appointed his two sons, Lachlan and James, to top roles at his media and entertainment empire.","Lachlan Murdoch, co-chairman of News Corp and Fox, has returned to the Murdoch empire as Co-chairman of News Corp and Fox","Lachlan Murdoch, co-chairman of News Corp and Fox, has returned to the Murdoch empire as Co-Chairman of Fox and News Corp.","Lachlan Murdoch, co-chairman of News Corp and Fox, has returned to the Murdoch empire as chairman of Fox and News Corp.","Lachlan Murdoch, co-chairman of News Corp and Fox, has returned to the Murdoch empire as chairman of Fox and News Corp.","Lachlan Murdoch, co-chairman of News Corp and Fox, has returned to the Murdoch empire as chairman of Fox and News Corp.","Lachlan Murdoch, co-chairman of News Corp and Fox, has returned to the Murdoch empire as chairman of Fox and News Corp.","a former executive of News Corp and 21st Century Fox, and is a well known philanthropist, having given away more than $US","A former executive of News Corp and 21st Century Fox, he is a well known philanthropist who has given away more than $US1 billion.","A former chief executive of News Corp and 21st Century Fox, he is a well-known philanthropist who has given away more than $1 billion.","A former chief executive of News Corp and 21st Century Fox, he is a well-known philanthropist who has given away more than $1 billion.","A former chief executive of News Corp and 21st Century Fox, he is a well-known philanthropist who has given away more than $1 billion.","A former chief executive of News Corp and 21st Century Fox, he is a well-known philanthropist who has given away more than $1 billion."
"6 October 2016 Last updated at 16:36 BST
More than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of flying car. BBC Africa met some of them and to find out why they think science matters.
Video journalist: Christian Parkinson",An expo for young scientists is currently taking place in the South African city of Johannesburg.,"the World University Challenge has seen over 500 students design and build a robot that can be used for ""flying"". The robot will be used for ""fly","The World University Challenge has seen over 500 students design and build a robot that can be used for ""flying"". The robot will be used in ""fly"".","The World University Challenge has seen over 500 students design and build a robot that can be used for ""flying"". The robot will be used in ""fly"".","The World University Challenge has seen over 500 students design and build a robot that can be used for ""flying"". The robot will be used in ""fly"".","The World University Challenge has seen over 500 students design and build a robot that can be used for ""flying"". The robot will be used in ""fly"".","The World University Challenge has seen over 500 students design and build a robot that can be used for ""flying"". The robot will be used in ""fly"".","students from across the UK are attending and showing off their latest inventions, including a prototype of a wind turbine that could provide electricity to remote communities. The students","Students from across the UK are attending and showing off their latest inventions, including a prototype of a wind turbine that could provide electricity to remote communities.","Students from across the UK are attending and showing off their latest inventions, including a prototype of a wind turbine that could provide electricity to remote communities.","Students from across the UK are attending and showing off their latest inventions, including a prototype of a wind turbine that could provide electricity to remote communities.","Students from across the UK are attending and showing off their latest inventions, including a prototype of a wind turbine that could provide electricity to remote communities.","Students from across the UK are attending and showing off their latest inventions, including a prototype of a wind turbine that could provide electricity to remote communities."
"The Caerau hill fort near Ely is thought to have been occupied from the 5th Century BC by the Silurian tribe.
A dig last year involving 1,000 people found its use may have continued into the late Roman era or even later.
The Caerau And Ely Rediscovering Heritage (Caer) Project runs until 25 July.
Organisers say work on the site since 2011 has helped rewrite the history of early Cardiff, revealing an early occupation date for a hill fort with ""massive"" ramparts.
Last year's excavations revealed:
Caer Heritage Project co-director Olly Davis said: ""During the 2013 dig, more than 1,000 local people visited the dig while it was happening, and 120 more were directly involved in the archaeological work.
""Our challenge this year is to attract twice as many visitors and to get the people of South Wales to value this amazing site and celebrate the remarkable communities which live in its shadow.""","A search for 2,000 visitors for an archaeology dig at an Iron Age fort on the outskirts of Cardiff is under way by Cardiff University.",of two adults and two children were found. The remains of two adults and two children were found. The remains of two adults and two children were found. The remains,The remains of two adults and two children have been found. The remains were found of two adult and two child remains.,"Two adults and two children have been found, the remains of two adult and two child remains.","Two adults and two children have been found, the remains of two adult and two child remains.","Two adults and two children have been found, the remains of two adult and two child remains.","Two adults and two children have been found, the remains of two adult and two child remains.","near Ely Cathedral, and is to involve a team of archaeologists, a geophysical survey, and a number of specialist tools. The","Near Ely Cathedral, and is to involve a team of archaeologists, a geophysical survey and a number of specialist tools.","Near Ely Cathedral, and is to involve a team of archaeologists, a geophysical survey and a number of specialist tools.","Near Ely Cathedral, and is to involve a team of archaeologists, a geophysical survey and a number of specialist tools.","Near Ely Cathedral, and is to involve a team of archaeologists, a geophysical survey and a number of specialist tools.","Near Ely Cathedral, and is to involve a team of archaeologists, a geophysical survey and a number of specialist tools."
"Up to 40,000 people and 140 bands took part in the march, which is the largest loyal order demonstration in Northern Ireland.
Three people have been arrested for public order offences.
The event began with a parade around the city's historic walls and was followed by a wreath laying ceremony at the War Memorial in the Diamond.
A religious service was also held in St Columb's Cathedral.
PSNI Supt Mark McEwan praised all sides for working together to ensure the parade was peaceful.
""There haven't been any problems today at all, the operation has been a success,"" he said.
""Everyone seems to have been enjoying a good day out. The feeling and atmosphere in the city is one of festivity.""
Jim Brownlee, governor of the Apprentice Boys of Derry, said the emphasis within the Apprentice Boys was on respect.
""That's still down to every member of this association especially when we're on parade and in the public domain,"" he said.
""We want people to respect this parade and we want the people on parade to respect the people who will either be watching it or commenting upon it.""
A pageant re-enacting the Siege of Derry took place ahead of the start of the main parade.",The annual Apprentice Boys parade has passed through the centre of Londonderry.,"Red Hand Commando have been involved in paramilitary activity for over two decades. Up to 40,000 people and 140 bands took part in the Ulster Defence Association","Red Hand Commando have been involved in paramilitary activity for over two decades, up to 40,000 people and 140 bands took part in the Ulster Defence Association.","Red Hand Commando have been involved in paramilitary activity for over two decades, up to 40,000 people and 140 bands took part in the Ulster Defence Association.","Red Hand Commando have been involved in paramilitary activity for over two decades, up to 40,000 people and 140 bands took part in the Ulster Defence Association.","Red Hand Commando have been involved in paramilitary activity for over two decades, up to 40,000 people and 140 bands took part in the Ulster Defence Association.","Red Hand Commando have been involved in paramilitary activity for over two decades, up to 40,000 people and 140 bands took part in the Ulster Defence Association.","just 16% of people think unionism is a force for good in Northern Ireland, a survey by Survation for the Northern Ireland Office has found.","Just 16% of people think unionism is a force for good in Northern Ireland, according to a survey by Survation for the Northern Ireland Office.","Just 16% of people think unionism is a force for good in Northern Ireland, according to a survey by Survation for the Northern Ireland Office.","Just 16% of people think unionism is a force for good in Northern Ireland, according to a survey by Survation for the Northern Ireland Office.","Just 16% of people think unionism is a force for good in Northern Ireland, according to a survey by Survation for the Northern Ireland Office.","Just 16% of people think unionism is a force for good in Northern Ireland, according to a survey by Survation for the Northern Ireland Office."
"Armed troops are already being deployed to protect key locations such as Buckingham Palace, Downing Street and embassies to free up police officers.
It comes after the bomb attack at Manchester Arena on Monday which killed 22 people, some as young as eight.
London mayor Sadiq Khan said security experts were advising event organisers.
He said there was ""no reason to be alarmed or to panic, this is a prudent course to take"".
Bomber 'likely' not acting alone
Manchester attack: The next steps for police and MI5
The mayor added he was in close contact with Met Police Commissioner Cressida Dick and the force had assured him they have all the resources they need.
The decision to replace police officers with soldiers at key public locations was taken at a meeting of the government's emergency Cobra committee on Tuesday.
After the announcement the national security threat level was raised to critical and the Palace of Westminster shut to the public.
All tours and events due to take place there have been cancelled with immediate effect.
A man with a knife was arrested outside Buckingham Palace earlier, shortly before the Queen was driven along the Mall. The Met has said the incident is not terror-related.
The FA Cup final between Arsenal and Chelsea takes place at Wembley on Saturday - the final day of the Chelsea Flower Show.
Commander Jane Connors, leading the London policing operation, said: ""We will do all we can to protect the capital at this unsettling time. All our work is designed to make our city as hostile an environment as possible for terrorists to plan and operate.""
Other measures being taken include an increase in armed officers to provide support for uniformed and undercover officers trying to spot people carrying out ""hostile reconnaissance"" and other criminal activity in London.
The tactic is ""based on extensive research into the psychology of criminals and what undermines their activities"", the force said.
There will also be an increase in the use of stop and search, vehicle check points and number plate recognition technology.
""The reality is we must be prepared to be able to respond to and deal with armed and deadly attackers, so we must be in a position to respond with firearms officers who will use force to stop those attackers in their aim,"" added Ms Connors.",Soldiers could be deployed to events including the Chelsea Flower Show and the FA Cup final after the UK terror threat level was raised to critical.,to the security services. The Prime Minister said the attacker was known to the security services. The Prime Minister said the security services. The Prime Minister said the attacker was,The prime minister said the attacker was known to the security services. The prime minister added that the attacker had been identified.,The prime minister said the attacker was known to the security services and added that the attacker had been identified.,The prime minister said the attacker was known to the security services and added that the attacker had been identified.,The prime minister said the attacker was known to the security services and added that the attacker had been identified.,The prime minister said the attacker was known to the security services and added that the attacker had been identified.,"Buckingham Palace, Downing Street and the Houses of Parliament (Stefan Rousseau/PA) Armed troops are already being deployed to protect key","Buckingham Palace, Downing Street and the Houses of Parliament (Stefan Rousseau/PA) Armed troops are already being deployed to protect key.","Buckingham Palace, Downing Street and the Houses of Parliament (Stefan Rousseau/PA) Armed troops are already being deployed to protect key.","Buckingham Palace, Downing Street and the Houses of Parliament (Stefan Rousseau/PA) Armed troops are already being deployed to protect key.","Buckingham Palace, Downing Street and the Houses of Parliament (Stefan Rousseau/PA) Armed troops are already being deployed to protect key.","Buckingham Palace, Downing Street and the Houses of Parliament (Stefan Rousseau/PA) Armed troops are already being deployed to protect key."
"In 2014, Kim Lennon said the smuggling of drugs was rife at Lewes Prison and its wings ""resembled a war zone"".
She was dismissed earlier this week following disciplinary proceedings but said she would appeal and had no regrets about speaking out.
The Ministry of Justice (MoJ) said Ms Lennon was not dismissed for being a whistleblower.
'Insufficient staff'
Ms Lennon alleged in August 2014 that the drug Spice was being smuggled into the jail.
She said officers were supposed to carry out daily cell checks but there were insufficient staff to do so, and that she feared an inmate or prison officer would be seriously injured.
The Prison Service denied at the time that staffing levels were unsafe and said there was a ""zero-tolerance approach"" to illicit substances.
Ms Lennon was suspended from her job after talking to the The Argus newspaper and the BBC.
""Speaking out has caused me a lot of distress but I don't regret it,"" she said. ""Frontline prison officers are too afraid to speak out because of what will happen to them.""
""I loved my job and I feel like I am being punished for doing the right thing,"" she said.
""I am going to appeal but I'm taking it one day at a time.""
The MoJ said it could not comment because Ms Lennon's dismissal was a confidential matter.
""We would not wish to prejudice a possible appeal,"" it said in a statement, adding it took the issue of staff discipline extremely seriously.
""Any unprofessional behaviour will be investigated immediately, with strong action taken and serious wrongdoing referred to the police,"" it said.
""Disciplinary action can range from a verbal warning to dismissal from their post.""",A whistleblower prison officer who raised concerns about conditions inside an East Sussex jail has been sacked.,"a prison officer was murdered in 2015 and the death was a ""tragic accident"", but that the prison was ""not fit for purpose"". This led to","A prison officer was murdered in 2015 and the death was a ""tragic accident"", but that the prison was ""not fit for purpose"". This led to","A prison officer was murdered in 2015 and the death was a ""tragic accident"", but that the prison was ""not fit for purpose"". This led to","A prison officer was murdered in 2015 and the death was a ""tragic accident"", but that the prison was ""not fit for purpose"". This led to","A prison officer was murdered in 2015 and the death was a ""tragic accident"", but that the prison was ""not fit for purpose"". This led to","A prison officer was murdered in 2015 and the death was a ""tragic accident"", but that the prison was ""not fit for purpose"". This led to",now the prison is to be reviewed by the Ministry of Justice to see if it is doing enough to tackle the problem. The review will examine whether there are any,Now the prison is to be reviewed by the Ministry of Justice to see if it is doing enough to tackle the problem.,Now the prison is to be reviewed by the Ministry of Justice to see if it is doing enough to tackle the problem.,Now the prison is to be reviewed by the Ministry of Justice to see if it is doing enough to tackle the problem.,Now the prison is to be reviewed by the Ministry of Justice to see if it is doing enough to tackle the problem.,Now the prison is to be reviewed by the Ministry of Justice to see if it is doing enough to tackle the problem.
"That is according to new figures from Northern Ireland Screen, which has provided production funding for the HBO series.
The programme, some of which is filmed in Northern Ireland, has been nominated for 24 Emmy awards.
Two of those nominations are for Northern Ireland production crew members.
Ronan Hill, who won an Emmy in 2012, has been nominated again for outstanding sound mixing for a drama, while Carla Stronge has been nominated for outstanding casting for a drama.
Northern Ireland Screen has invested ¬£12.45m in the series since it began in 2010.
For that investment, it is estimated that ¬£110.7m has been spent on goods and services in the Northern Ireland economy.
From 2010-14, Game of Thrones brought in between ¬£21m and ¬£23m a year to Northern Ireland. Those figures have been audited.
In 2014-15, in which series five of Game of Thrones was filmed, NI Screen invested ¬£1.6m in the programme, and the return that created is estimated at ¬£22m.
Game of Thrones is filmed at the Titanic Studios in Belfast, and many other locations across Northern Ireland.
Many local companies are involved in providing services when the series is in production, and sites from the show have become tourist attractions.
Damian Carr, from Game of Thrones Tours, said fans come from all over the world to visit the filming locations.
""We've had people from North and South America, all over Asia - China, Japan, Korea, Taiwan - and all across Europe.
""We started off running one tour a week; now we're running five.""
Richard Williams, chief executive of NI Screen, said Game of Thrones had established Northern Ireland as a world-class location for film and TV production.
""Additionally, films and television programmes have a significant, positive effect on tourism; they contribute to a wider 'branding' of people, society and culture, all of which has a very strong influence on creating a desire to travel.
""There is no doubt that Game of Thrones is spearheading this set-jetting phenomenon and we have made no secret of the fact that we hope the show will do for Northern Ireland what Lord of the Rings did for New Zealand,"" he said.",The fantasy adventure TV series Game of Thrones has contributed an estimated ¬£110m to the Northern Ireland economy.,"BBC has provided production funding for the HBO series Game Of Thrones. The programme will be shown on Sky Atlantic, a channel owned by the BBC. The latest series of","BBC has provided production funding for the HBO series Game Of Thrones, which will be shown on Sky Atlantic, a channel owned by the BBC.","BBC has provided the production funding for the HBO series Game Of Thrones, which will be shown on Sky Atlantic, a channel owned by the BBC.","BBC has provided the production funding for the HBO series Game Of Thrones, which will be shown on Sky Atlantic, a channel owned by the BBC.","BBC has provided the production funding for the HBO series Game Of Thrones, which will be shown on Sky Atlantic, a channel owned by the BBC.","BBC has provided the production funding for the HBO series Game Of Thrones, which will be shown on Sky Atlantic, a channel owned by the BBC.","Northern Ireland Screen has provided production funding for the HBO series. The programme, some of which is filmed in Belfast, is set to feature a number of local actors","Northern Ireland Screen has provided the production funding for the HBO series. The programme, some of which is filmed in Belfast, is set to feature a number of local actors","Northern Ireland Screen provided the production funding for the HBO series. The programme, some of which is filmed in Belfast, is set to feature a number of local actors.","The Northern Ireland Screen provided the production funding for the HBO series. The programme, some of which is filmed in Belfast, is set to feature a number of local actors","The Northern Ireland Screen provided the production funding for the HBO series. The programme, some of which is filmed in Belfast, is set to feature a number of local actors","The Northern Ireland Screen provided the production funding for the HBO series. The programme, some of which is filmed in Belfast, is set to feature a number of local actors"
"The suspects are accused of smuggling large quantities of cocaine from Colombia to Europe in sailing boats.
Officials said among those arrested is a commander of the Colombian left-wing rebel group, Farc.
Police said the suspects were part of a transatlantic drugs ring run by the 'Ndrangheta crime syndicate, which has its base in southern Italy.
The investigation, dubbed Santa Fe, was carried out jointly by Italian agents, members of the US Drug Enforcement Administration and Spain's Guardia Civil.
Officials said the drug ring operated in countries as far flung as Argentina, Brazil, Colombia, Dominican Republic, Spain and Montenegro.
The identity of the Farc commander has not yet been made public, but Colombian media said it would soon be revealed.
The rebel group derives much of its finances from cocaine production and trafficking.
Officials said that in the course of their investigations they seized a total of four tonnes of cocaine.
One of the largest seizures was in the night of 25-26 August last year when the Spanish navy stopped a sailboat heading for the Italian coast.
They found 856kg of cocaine on board.
They said that the drugs were smuggled from Colombia mainly into southern Italian port of Gioia Tauro in Calabria, but that they were also taken to ports in northern Italy such as Vado Ligure, Livorno and Genoa.
Police say the 'Ndrangheta operates the biggest cocaine smuggling network in Europe.",Police have ordered the arrest of 34 people in Italy and another four in Spain in an international drugs raid.,a commander of the Colombian Navy's special operations unit is based at a base in Cartagena. The Navy's special operations unit is ,The commander of the Colombian Navy's Special Forces unit is based at a base in Cartagena. The Navy's special operations unit is,The commander of the Colombian Navy's Special Forces unit is based at a base in Cartagena. The Navy's special operations unit is,The commander of the Colombian Navy's Special Forces unit is based at a base in Cartagena. The Navy's special operations unit is,The commander of the Colombian Navy's Special Forces unit is based at a base in Cartagena. The Navy's special operations unit is,The commander of the Colombian Navy's Special Forces unit is based at a base in Cartagena. The Navy's special operations unit is,"cocaine worth more than $5 billion a year was smuggled from Colombia to Europe by sailing boats, according to an indictment filed by the U.","Cocaine worth more than $5 billion a year was smuggled by sailing boats from Colombia to Europe, according to an indictment filed by the U.S. Department","Cocaine worth more than $5 billion a year is smuggled by sailing boats from Colombia to Europe, according to an indictment filed by the U.S. Department","Cocaine worth more than $5 billion a year is smuggled by sailing boats from Colombia to Europe, according to an indictment filed by the U.S. Department","Cocaine worth more than $5 billion a year is smuggled by sailing boats from Colombia to Europe, according to an indictment filed by the U.S. Department","Cocaine worth more than $5 billion a year is smuggled by sailing boats from Colombia to Europe, according to an indictment filed by the U.S. Department"
"The girl was walking with a woman, aged 55, when they were hit by a black Ford Fiesta at 15:00 GMT on Prescot Road.
The car then hit a lamp-post before the two male occupants reportedly fled on foot.
The girl was taken to hospital. The woman is serious but stable
Prescot Road was closed from Lugsmore Lane to Dunriding Lane.","A four-year-old girl is critically ill in hospital after a suspected stolen car mounted the pavement and hit her in St Helens, police said.",police say the Fiesta driver did not stop and has not been arrested. The two women were walking on pavement when a black Ford Fiesta travelling in the,Police say the Fiesta driver did not stop and has not been arrested. The two women were walking on the pavement when a black Ford Fiesta travelling in the direction of the,Police say the Fiesta driver did not stop and has not been arrested. The two women were walking on the pavement when a black Ford Fiesta turned in the direction of the,Police say the Fiesta driver did not stop and has not been arrested. The two women were walking on the pavement when a black Ford Fiesta turned in the direction of the,Police say the Fiesta driver did not stop and has not been arrested. The two women were walking on the pavement when a black Ford Fiesta turned in the direction of the,Police say the Fiesta driver did not stop and has not been arrested. The two women were walking on the pavement when a black Ford Fiesta turned in the direction of the,"a mother of two, was pronounced dead at the scene after being hit by a Ford Fiesta on Prescot Road in London. The road has",A mother of two was seriously injured when she was struck by a Ford Fiesta on Prescot Road in London.,A mother of two was seriously injured when she was struck by a Ford Fiesta on Prescot Road in London.,A mother of two was seriously injured when she was struck by a Ford Fiesta on Prescot Road in London.,A mother of two was seriously injured when she was struck by a Ford Fiesta on Prescot Road in London.,A mother of two was seriously injured when she was struck by a Ford Fiesta on Prescot Road in London.
