originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
"Lachlan returns to the Murdoch empire as co-chairman of News Corp and 21st Century Fox, having previously stood back to focus on his own businesses.
Meanwhile, younger son James was appointed co-chief operating officer at 21st Century Fox.
After the phone hacking scandal, James quit as executive chairman of News International in 2012.
News Corp is one of the world's biggest media organisations, and owns newspaper titles The Times, Sun, and the Wall Street Journal.
News Corp split from 21st Century Fox in 2013. The business owns broadcaster Fox News in the US and British Sky Broadcasting in the UK.
Rupert Murdoch, who went through a high-profile split with wife Wendi Deng last year, said Lachlan was a ""talented executive"" with a ""rich"" knowledge of the business.
Lachlan will report to Chase Carey, chief executive at 21st Century Fox.
Rupert said: ""I am very pleased he is returning to a leadership role at the company, where he will look closely with me, Chase, James and rest of the board of directors to drive continued growth for years to come.""
He also said he was ""pleased"" to promote James into the ""important role"".
There is reportedly no new role for the third sibling, Elisabeth Murdoch, however, who sought to distance herself from James after the phone hacking scandal.","Rupert Murdoch has appointed his two sons, Lachlan and James, to top roles at his media and entertainment empire.",Murdochs have agreed to sell their remaining stake in Sky to the Abu Dhabi Media Company for $15.6 billion. The deal has been held up by the Australian Competition and,The deal has been in the news since the Australian Competition and Consumer Protection Commission (ACCP) had upheld it. Murdochs have negotiated a sale of their,Murdoch is negotiating with the ACF to sell their stake in the newspaper. It has been in the news ever since the ACF had ruled it in the first,The matter has been in the news since the ACF had made its ruling on the matter. Murdoch is negotiating with the ACF to sell their stake in the newspaper,Murdoch is in negotiations with the ACF to sell their shares in the newspaper. It has been a matter of interest since the ACF took up the matter. ,"During the time that Murdoch was in negotiations with the ACF, it became a matter of concern. Murdoch is negotiating with the ACF to sell their","Lachlan Murdoch, who was chief executive of News Corp, will become co-chairman of 21st Century Fox. Murdoch has been named as the",He has been named chief executive of the News Corporation and he will take on the role of CEO of Fox and co-founder of the 21st Century Fox.,He has been appointed chairman of the News Corporation and will be the co-founder of the Fox and the Fox in the 21st century.,He will be the Chairman of the News Corporation and will be the co-founder of the Fox and the Fox in the new century. ,"He will be chairman of the News Corporation, and the co-founder of the Xinye and the Fox in the new century. ",I am very honored. I have already received an invitation from Xinye to attend the National Press Club and the Board of Directors of the Shanghai Stock Exchange. 
"6 October 2016 Last updated at 16:36 BST
More than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of flying car. BBC Africa met some of them and to find out why they think science matters.
Video journalist: Christian Parkinson",An expo for young scientists is currently taking place in the South African city of Johannesburg.,"more than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of a robot that can be controlled by a smartphone.",There are more than 500 students from all over Africa who are showing off their inventions. They also have a prototype of a robot which is controlled by a smartphone,"A robot was able to drive itself, and a smartphone was used to control it. There were over 500 students, all of them from all over Africa.","I am an assistant in the education department, a student from a different village in Africa, and a student from another province in Africa. A robot possesses the","It is an animal that can carry a robot. I am a student from another village in Africa, and I am a student from another province. ",It is an animal that can carry a robot. ,"International Invention Competition is being held in Cape Town, South Africa, and Nairobi, Kenya. The competition is aimed at encouraging young people to develop new ideas and products",The international competition has been held in Cape Town and Nairobi. ,"""I am not a native of Africa, but a resident of Kenya. The competition has been held in Cape Town and Nairobi. ","‘I’m not a native of Africa, but I’m from Kenya. The competition has taken place in Cape Town and Nairobi. ","I'm not a native of Africa, but I'm from Kenya. ","""I'm not from Africa, I'm from Kenya. "
"The Caerau hill fort near Ely is thought to have been occupied from the 5th Century BC by the Silurian tribe.
A dig last year involving 1,000 people found its use may have continued into the late Roman era or even later.
The Caerau And Ely Rediscovering Heritage (Caer) Project runs until 25 July.
Organisers say work on the site since 2011 has helped rewrite the history of early Cardiff, revealing an early occupation date for a hill fort with ""massive"" ramparts.
Last year's excavations revealed:
Caer Heritage Project co-director Olly Davis said: ""During the 2013 dig, more than 1,000 local people visited the dig while it was happening, and 120 more were directly involved in the archaeological work.
""Our challenge this year is to attract twice as many visitors and to get the people of South Wales to value this amazing site and celebrate the remarkable communities which live in its shadow.""","A search for 2,000 visitors for an archaeology dig at an Iron Age fort on the outskirts of Cardiff is under way by Cardiff University.",the site is thought to have been occupied from the 5th Century BC by the Silurian tribe. A dig at the site in the 1990s revealed a,"The excavation of the site in the 1990s revealed a savage rock inscription of the 5th century, which was dated to the 5th century BC","The inscription on the rocks, dated in the 5th century BC, was found in the cave in 1990.","The rock on which the inscription was written, dated in the 5th century BC, was found in the cave in 1990.",The rock on which the inscription is written was discovered in the cave in 1990.,The inscription has been found in the cave in 1990.,"Caerau hill fort near Ely is thought to have been occupied from the 5th Century BC by the Silurian tribe. The site, which is about","Located in the heart of Ely, the fort was occupied by the Silurian tribe. The cave in the hill near Ely is believed to have been",The caves on the slope of the hill near Ely are thought to have been dug up by the Silurians. ,"The caves on the hill of Ely, on the slope of the hill, were thought to be buried by the Silurians. ",Those caves on the hillside of Ely were thought to be buried by the Silurians. ,The caves at Ely are thought to have been buried by the Silurians. 
"Up to 40,000 people and 140 bands took part in the march, which is the largest loyal order demonstration in Northern Ireland.
Three people have been arrested for public order offences.
The event began with a parade around the city's historic walls and was followed by a wreath laying ceremony at the War Memorial in the Diamond.
A religious service was also held in St Columb's Cathedral.
PSNI Supt Mark McEwan praised all sides for working together to ensure the parade was peaceful.
""There haven't been any problems today at all, the operation has been a success,"" he said.
""Everyone seems to have been enjoying a good day out. The feeling and atmosphere in the city is one of festivity.""
Jim Brownlee, governor of the Apprentice Boys of Derry, said the emphasis within the Apprentice Boys was on respect.
""That's still down to every member of this association especially when we're on parade and in the public domain,"" he said.
""We want people to respect this parade and we want the people on parade to respect the people who will either be watching it or commenting upon it.""
A pageant re-enacting the Siege of Derry took place ahead of the start of the main parade.",The annual Apprentice Boys parade has passed through the centre of Londonderry.,"40,000 people and 140 bands took part in the Ulster Unionist Party, the Democratic Unionist Party and the Alliance Party's march. The rally was attended by","Hundreds of thousands of people marched in the march, led by the Ulster Unionist Party, the Democratic Unionist Party and the Alliance Party. ","The Ulster Unionist Party, the Democratic Unionist Party, and the Alliance Party were in attendance. Hundreds of thousands of people walked the march. ","The march was followed by a march of more than a hundred thousand people. The Ulster Unionist Party, the Democratic Unionist Party, the Alliance Party were in","Afterwards a march of over a hundred thousand was conducted. The Ulster Unionist Party, the Democratic Unionist Party, and the Alliance Party were represented in","The Ulster Unionist Party, the Democratic Unionist Party, the Alliance Party were all represented. ","the Loyal Order of the British Empire (LOBE) and the Ulster Defence Association (UDA). Up to 40,000 people and 140 bands took part in","And besides, there were more than 40,000 people. And in all, 140 bands were formed. The LOBE and the UDA were represented, as well as","And in all, there were 140 bands. Among them were the LoBE and the UDA.",And there were 140 bands of which the LoBE and the UDA were present.,"It was a gathering of 900 bands, the LoBE and the UDA.","During the night there was a big band, called the LoBE and the UDA, gathered together. "
"Armed troops are already being deployed to protect key locations such as Buckingham Palace, Downing Street and embassies to free up police officers.
It comes after the bomb attack at Manchester Arena on Monday which killed 22 people, some as young as eight.
London mayor Sadiq Khan said security experts were advising event organisers.
He said there was ""no reason to be alarmed or to panic, this is a prudent course to take"".
Bomber 'likely' not acting alone
Manchester attack: The next steps for police and MI5
The mayor added he was in close contact with Met Police Commissioner Cressida Dick and the force had assured him they have all the resources they need.
The decision to replace police officers with soldiers at key public locations was taken at a meeting of the government's emergency Cobra committee on Tuesday.
After the announcement the national security threat level was raised to critical and the Palace of Westminster shut to the public.
All tours and events due to take place there have been cancelled with immediate effect.
A man with a knife was arrested outside Buckingham Palace earlier, shortly before the Queen was driven along the Mall. The Met has said the incident is not terror-related.
The FA Cup final between Arsenal and Chelsea takes place at Wembley on Saturday - the final day of the Chelsea Flower Show.
Commander Jane Connors, leading the London policing operation, said: ""We will do all we can to protect the capital at this unsettling time. All our work is designed to make our city as hostile an environment as possible for terrorists to plan and operate.""
Other measures being taken include an increase in armed officers to provide support for uniformed and undercover officers trying to spot people carrying out ""hostile reconnaissance"" and other criminal activity in London.
The tactic is ""based on extensive research into the psychology of criminals and what undermines their activities"", the force said.
There will also be an increase in the use of stop and search, vehicle check points and number plate recognition technology.
""The reality is we must be prepared to be able to respond to and deal with armed and deadly attackers, so we must be in a position to respond with firearms officers who will use force to stop those attackers in their aim,"" added Ms Connors.",Soldiers could be deployed to events including the Chelsea Flower Show and the FA Cup final after the UK terror threat level was raised to critical.,"Earlier this month, the UK was declared ""at war"" with the terror group and that the country was ""not immune"" to the threat. This comes after ","This is after last month's declaration that the UK is now in war with the terrorists, that the country is ""not immune"" from the threat. ","This is after last month’s declaration that the UK is in a war with the terrorists, and that the country ‘is not immune’ from the threat. ",", that the savages had attacked and that the United States had not been immune. This was after the declaration last month that the United Kingdom was in war","The news of the attack was announced last month, and the country was at war with the United States. ",The news of the attack was announced last month. ,"""We are in a very serious situation. ""We are in a very serious situation. ""We are in a very serious situation. ""We are in",“We’re in a very serious situation. We’re in a very serious situation. ,"""We're in a very serious situation. ",“We’re in a serious situation. ,“We’re in a serious situation. ,‘We’re in a very serious position. 
"In 2014, Kim Lennon said the smuggling of drugs was rife at Lewes Prison and its wings ""resembled a war zone"".
She was dismissed earlier this week following disciplinary proceedings but said she would appeal and had no regrets about speaking out.
The Ministry of Justice (MoJ) said Ms Lennon was not dismissed for being a whistleblower.
'Insufficient staff'
Ms Lennon alleged in August 2014 that the drug Spice was being smuggled into the jail.
She said officers were supposed to carry out daily cell checks but there were insufficient staff to do so, and that she feared an inmate or prison officer would be seriously injured.
The Prison Service denied at the time that staffing levels were unsafe and said there was a ""zero-tolerance approach"" to illicit substances.
Ms Lennon was suspended from her job after talking to the The Argus newspaper and the BBC.
""Speaking out has caused me a lot of distress but I don't regret it,"" she said. ""Frontline prison officers are too afraid to speak out because of what will happen to them.""
""I loved my job and I feel like I am being punished for doing the right thing,"" she said.
""I am going to appeal but I'm taking it one day at a time.""
The MoJ said it could not comment because Ms Lennon's dismissal was a confidential matter.
""We would not wish to prejudice a possible appeal,"" it said in a statement, adding it took the issue of staff discipline extremely seriously.
""Any unprofessional behaviour will be investigated immediately, with strong action taken and serious wrongdoing referred to the police,"" it said.
""Disciplinary action can range from a verbal warning to dismissal from their post.""",A whistleblower prison officer who raised concerns about conditions inside an East Sussex jail has been sacked.,"of a prisoner who was found dead in a cell in the prison's wings in 2014. The prison's chief executive, Nick Hardwick, said","The prison’s chief executive, Nick Hardwick, said: “A prisoner who was found dead in the wings of the prison had been found dead, in a","“An inmate who was found dead in the wings of the prison was found dead in a hospital in the prison, and it was a solitary man","“An inmate who was found dead in the wings of the prison was found dead in a hospital in the prison, and he was a solitary","“An inmate who was found dead in the wings of the prison was found dead in the hospital. He was a solitary man, a s","‘An inmate was found dead in the wings of the prison. A man, a man of no sign, was found dead in the hospital. ","""I was a prisoner in Lewes Prison for three years. I was a prisoner in Lewes Prison for three years,"" said Kim Le","“I was imprisoned in the prison at Lewes, for three years,” said Kim Le. “I was imprisoned at Lewes for","The prisoner said: ""I have been in the prison in Lewes for three years, and I have been in the prison in Lewes for three years.","“I have been in the prison at Lewes for three years, and I have been in the prison at Lewes for three years. ",‘I’ve been in the Lewes prison for three years and I’ve been in the prison for three years. ,“I’ve been in prison at Lewes for three years and I’ve been in prison for three years. 
"That is according to new figures from Northern Ireland Screen, which has provided production funding for the HBO series.
The programme, some of which is filmed in Northern Ireland, has been nominated for 24 Emmy awards.
Two of those nominations are for Northern Ireland production crew members.
Ronan Hill, who won an Emmy in 2012, has been nominated again for outstanding sound mixing for a drama, while Carla Stronge has been nominated for outstanding casting for a drama.
Northern Ireland Screen has invested ¬£12.45m in the series since it began in 2010.
For that investment, it is estimated that ¬£110.7m has been spent on goods and services in the Northern Ireland economy.
From 2010-14, Game of Thrones brought in between ¬£21m and ¬£23m a year to Northern Ireland. Those figures have been audited.
In 2014-15, in which series five of Game of Thrones was filmed, NI Screen invested ¬£1.6m in the programme, and the return that created is estimated at ¬£22m.
Game of Thrones is filmed at the Titanic Studios in Belfast, and many other locations across Northern Ireland.
Many local companies are involved in providing services when the series is in production, and sites from the show have become tourist attractions.
Damian Carr, from Game of Thrones Tours, said fans come from all over the world to visit the filming locations.
""We've had people from North and South America, all over Asia - China, Japan, Korea, Taiwan - and all across Europe.
""We started off running one tour a week; now we're running five.""
Richard Williams, chief executive of NI Screen, said Game of Thrones had established Northern Ireland as a world-class location for film and TV production.
""Additionally, films and television programmes have a significant, positive effect on tourism; they contribute to a wider 'branding' of people, society and culture, all of which has a very strong influence on creating a desire to travel.
""There is no doubt that Game of Thrones is spearheading this set-jetting phenomenon and we have made no secret of the fact that we hope the show will do for Northern Ireland what Lord of the Rings did for New Zealand,"" he said.",The fantasy adventure TV series Game of Thrones has contributed an estimated ¬£110m to the Northern Ireland economy.,"Northern Ireland Screen has provided production funding for the HBO series. The programme, produced by the BBC, has received £1.5 million in funding from the Department for Culture, Media","The programme, which was commissioned by the BBC, received a grant of £1.5 million from the Department of Culture, Media and Sport. Northern Ireland Screen was the official","It was the first screen in Ireland and it was commissioned by the BBC and awarded the Northern Ireland Screen to the State of Culture, Media and Sport. ",The screen was built by the BBC and the screen was named the Northern Ireland Screen. ,The screen was built by the BBC and called the Northern Ireland Screen. ,""" The screen is a work of the BBC and is called the Northern Ireland Screen. ",Northern Ireland Screen has provided funding for the production of the first two episodes of the HBO series King's Landing. The first episode is set in the fictional town of,The first episode takes place in the fictional town of the country of Ireland. The Northern Ireland Screen Company is providing funding for the production of the first two episodes of the HBO series,It is called the Northern Ireland Screen. The Northern Ireland Screen is the producer of the first two episodes of the series. The first episode is set in the fictional town of Ireland,"This one, the first, is the beginning of the first two episodes. It is called the Northern Ireland Screen. ",Then the first episode of the Northern Ireland screenplay was published. It was called the Northern Ireland Screenplay. ,And so it was that the first episode of the Northern Ireland story was published. It was called the Northern Ireland Scene. 
"The suspects are accused of smuggling large quantities of cocaine from Colombia to Europe in sailing boats.
Officials said among those arrested is a commander of the Colombian left-wing rebel group, Farc.
Police said the suspects were part of a transatlantic drugs ring run by the 'Ndrangheta crime syndicate, which has its base in southern Italy.
The investigation, dubbed Santa Fe, was carried out jointly by Italian agents, members of the US Drug Enforcement Administration and Spain's Guardia Civil.
Officials said the drug ring operated in countries as far flung as Argentina, Brazil, Colombia, Dominican Republic, Spain and Montenegro.
The identity of the Farc commander has not yet been made public, but Colombian media said it would soon be revealed.
The rebel group derives much of its finances from cocaine production and trafficking.
Officials said that in the course of their investigations they seized a total of four tonnes of cocaine.
One of the largest seizures was in the night of 25-26 August last year when the Spanish navy stopped a sailboat heading for the Italian coast.
They found 856kg of cocaine on board.
They said that the drugs were smuggled from Colombia mainly into southern Italian port of Gioia Tauro in Calabria, but that they were also taken to ports in northern Italy such as Vado Ligure, Livorno and Genoa.
Police say the 'Ndrangheta operates the biggest cocaine smuggling network in Europe.",Police have ordered the arrest of 34 people in Italy and another four in Spain in an international drugs raid.,"Colombian drug cartel commander, who was arrested in May, was among those arrested. The suspects are accused of smuggling large quantities of cocaine from",The suspects are accused of smuggling a large quantity of cocaine from the Colombian drug cartel. ,The smugglers were accused of smuggling a large quantity of cocaine from Colombian drug dealers. ,They were accused of smuggling a lot of cocaine from Colombian drug dealers. ,He also said that he had smuggled cocaine from Colombian drug dealers. ,He had also been in possession of cocaine from Colombian drug dealers. ,Colombian navy commander among those arrested is a commander of the Colombian navy. The suspects are accused of smuggling large quantities of cocaine from Colombia,"The suspects are accused of smuggling large quantities of cocaine from Colombia into the country. The chief of the Colombian navy, among the entrants",The captain of the Colombian navy was one of the participants. The captain was accused of smuggling large quantities of cocaine into the country. ,"The captain, who was one of the masters, had been accused of smuggling large amounts of cocaine into the country. ","“The captain, who was a serf, was accused of smuggling a large quantity of cocaine into the country. ","“The captain, a serf, was convicted of carrying a large quantity of cocaine into the country. "
"The girl was walking with a woman, aged 55, when they were hit by a black Ford Fiesta at 15:00 GMT on Prescot Road.
The car then hit a lamp-post before the two male occupants reportedly fled on foot.
The girl was taken to hospital. The woman is serious but stable
Prescot Road was closed from Lugsmore Lane to Dunriding Lane.","A four-year-old girl is critically ill in hospital after a suspected stolen car mounted the pavement and hit her in St Helens, police said.",a 55-year-old woman was walking when she was hit by a black Ford Fiesta at 15:00 GMT on Prescot Road. She was taken,"The occupants were a retired woman of about sixty, when she was struck by a black Ford Fiesta at 15:00 GMT.","The lady had gone home about midnight. A black Ford was struck by her, and at a time of about two hours it was a very heavy crash. ","She had gone home about midnight. The car that had struck her was a black Ford, and at a speed of about two hours it was a heavy crash.",She had left home around midnight. The black Ford had struck her in a violent collision. ,The black Ford had struck her with a venomous force. She had left home about midnight. ,road was closed for several hours while police investigated. The driver of the car was taken to hospital for treatment to a head injury. The road was closed for several hours,The road was closed for several hours while the police were at it. The driver of the car was taken to the hospital for treatment. ,"It was still locked up for several hours, while the police were on the road. The driver of the car was taken to the hospital for treatment. ","They went to the hospital to receive the driver. The driver was kept in a cell, for several hours, while the police came to report. ",The driver was kept in a cell for several hours while the police came to check on him. Then they went to the hospital to pick up the man. ,"The police came to fetch him. The man was held for several hours in a cell for several hours, and then he was taken to the hospital. "
"A report has said uniting council departments with different responsibilities would help improve the town's prospects.
The strategy aims to reduce the number of empty shop units, increase visitors with more public events and reduce antisocial behaviour.
It is being discussed at a council meeting on Wednesday afternoon.
Town centre forum business group chairman Andrew Atkinson welcomed the report and said it could lead to be a ""huge turnaround for Wrexham"".
The report highlights how one department looks after town centre economic strategy while others deal with cleaning up the streets or looking after licensing and public protection issues although they share a common goal.
It recommends a single group taking forward all issues that tackle town centre improvements.
Mr Atkinson said: ""It has got to be action and not words from the council.""
He said the authority was taking positive steps with shops' vacancy rates reducing due to more independent shops opening, but he admitted bigger units formerly occupied by multi national firms were ""harder to fill"".
This month, work started on a ¬£4.5m development at Wrexham's People's Market to incorporate an arts centre.",Plans to develop a single strategy to regenerate Wrexham town centre have been drawn up.,"town centre was ""in danger of becoming a ghost town"". The strategy aims to reduce the number of empty shop fronts and empty buildings in the town centre.",This plan aims to reduce the number of empty shops and empty buildings in the city center. The “misfit town” was “in danger of becoming a ghost,“The town is in danger of becoming a ghost. The plan aims at reducing the number of huts and empty buildings in the town centre. ,The city’s population will be reduced. The plan has been drawn up to reduce the number of huts and huts in the town. ,"He said, “If the city has to grow, there will be a drastic reduction in the number of huts and huts. The population will be reduced","He said: ""If you grow, there will be a drastic reduction of the number of huts and huts. ","the strategy aims to reduce the number of empty shop units in the town centre and to improve the town's prospects. It said the town's economy was ""","The Deputy Mayor said that the city's economy was ""stable and prosperous,"" and that the city's economy was ""decent."" ","The deputy mayor said that the city's economy was ""responsible and prosperous,"" and that it was ""good."" ","The deputy mayor said the city’s economy was “responsible and prosperous,” and “good.” ","The deputy mayor said that the economy was'responsible and prosperous,' and that it was good. ","The deputy mayor said that the economy was “responsible and prosperous,” and that it was good. "
"The statement from the firm came just days after it announced the sale of the Financial Times to Japan's Nikkei.
Pearson said it was in discussions regarding the sale of the Economist but there was ""no certainty that this process will lead to a transaction"".
It did not name the potential buyers, but Italy's Agnelli family said it was in talks to increase its holding.
Exor, the investment arm of the Agnelli family, currently holds a 4.72% stake in the Economist Group.
The firm said on its website that any increased investment would ""represent a minority shareholding in the the Economist... reflecting Exor's strong commitment to the editorial independence that lies at the heart of the Economist's ethos and success"".
It also stressed that there was no certainty of a deal.
Other Economist shareholders include the family dynasties Cadbury, Rothschild and Schroder.
The Financial Times reported that the 50% stake was valued at √Ç¬£400m and that the sale was likely to be concluded over the summer.
The Economist Group includes in the Economist magazine, the research company the Economist Intelligence Unit and the US legislative information provider CQ Roll Call.
On Thursday Pearson agreed to sell the Financial Times for √Ç¬£844m as part of the group's strategy to focus just on education.",Publishing company Pearson has confirmed plans to sell its 50% stake in the Economist Group.,"Financial Times is the UK's most widely read newspaper, with a circulation of more than 300,000. The decision to sell the Financial Times comes after Pearson announced it","The announcement of the Financial Times was followed by a press release from Pearson Publishing. The Financial Times was the most read newspaper in the UK, with more than 300,000","The Financial Times was the most read newspaper in the United Kingdom with more than 300,000 readers.","""The Financial Times, in the capital, was the most read newspaper in the country with over 300,000 readers.","""The Financial Times, in the capital, was the most read newspaper, with over 300,000 readers.","“The Financial Times, in the capital, was the most read newspaper. It had more than 300,000 readers.","FT said it was ""delighted"" to have a new owner who shares its commitment to the FT's long-term future. The statement from the","FT’s statement said, “The Company is pleased to have a new owner, who is determined to safeguard the FT’s future. ",“The Company is pleased to have a new owner who will be determined to protect the Company’s future.” ,"""The Company is pleased to have a new owner, who will be determined to protect the future."" ","“The Company is pleased to have a new owner, who will work hard to secure our future.” ","“We are very pleased to have a new owner, who will work hard to secure our future.” "
"Zdenko Turtak, who was extradited from Slovakia, had previously admitted rape and grievous bodily harm.
Turtak attacked his victim at a bus stop in Beeston Road in March before dragging her behind a hedge and raping her. He later fled the UK.
He will be sentenced on 19 October at Leeds Crown Court.
Prosecutors did not to pursue the attempted murder charge at Leeds Crown Court on Thursday.",A 21-year-old man who raped and badly beat an 18-year-old woman in Leeds has had a charge of attempted murder against him dropped.,"zdenko Turtak, who was extradited from Slovakia, had previously admitted rape and grievous bodily harm. He was arrested in the","The defendant, Zdenko Turtak, who was exiled from Slovakia, had confessed that he had been afflicted with rape","The accused, Zdenko Turtak, had confessed to him that he had been beaten by a flogging, and he had been",He had beaten Zdenko Turtak. He had scolded him for having been beaten by a flogging. ,He had beaten Zdenko Turtak. He had scolded him for beating him. ,he scolded him for beating him. ,and had been working as a chef. He had been living in the UK for the past five years and had been working as a chef. He had been,He had lived in the UK for the past five years and had been a chef. ,"He had been living in the United Kingdom for five years, and had been a cook. ","He had been living in the United Kingdom for five years, and had been a cook. ",He was five years old and had been a cook. ,", he was five years old, he had been a cook. "
"The star of How I Met Your Mother and Gone Girl will host 10 episodes of the variety show for NBC, according to the Hollywood Reporter.
Harris called the show, created by British TV presenting duo Ant McPartlin and Declan Donnelly, ""a game changer"".
McPartlin, Donnelly and Harris will produce the yet-to-be named show, which is likely not to air on Saturdays.
The show, which pays homage to variety shows of the past, started in the UK in 2002.
It won two Bafta awards this year and there are versions in Germany, Portugal, Italy and Belgium.
The show features comedy sketches, song and dance numbers and audience interaction.
""As I watched the show, I couldn't stop smiling. Now that I've seen many seasons, my face hurts,"" Harris said.
""Its unique structure fits right into my random skill set. I can't wait to roll up my sleeves and have some fun.""
Harris has just finished a run on Broadway in Hedwig and the Angry Inch and was recently announced as the host of the 2015 Oscars.
Last year he made his fourth appearance hosting the Tony Awards, drawing plaudits for his hosting duties and show-stopping opening number.","Neil Patrick Harris is to host a US version of ITV's Saturday Night Takeaway, according to reports.","a variety show. The network has been looking to add a new comedy to its schedule, and has been looking at a variety show as a possible",a comedy. The network was looking for a comedy and a variety show to join its lineup. ,"And if there was a comedy, a musical comedy or something of the sort, the network wanted a comedy. ","It was a bit of a joke, a bit of a musical comedy, a bit of a comedy that the network wanted. ","The comedian wanted to do something with the show. It was a joke, a musical comedy, a comedy that the network wanted. ","the comedian had a plan. It was a comedy, a musical comedy, the kind of comedy that the network wanted. ","a mix of celebrity guests, including Harris, who will be joined by her husband, comedian Ted Danson. The show will also feature a mix of celebrity","The night will also be a party of celebrity guests, and Harris and her husband will be accompanied by a comedian Ted Danson. ","Moreover, Harris and her husband will be accompanied by the comedian Ted Danson. ",“Her husband is going to be accompanied by the comedian Ted Danson. ,"""This is the comedian Ted Danson, her husband. ","“This is the comedian Ted Danson, her husband. "
"The 24-year-old, who cannot be named until he enters his plea, is accused of raping the teenager in the toilets of a bar in Johannesburg.
Earlier in the week, the family of the alleged victim said that Mr Mandela's ex-wife, Winnie Madikizela-Mandela, had sent her bodyguard to dissuade them from pressing charges.
The Mandela family has not commented.
Senior members of the Mandela family, including the former president's daughter Makaziwe Mandela, were in court during a brief hearing.
His bail application has been postponed until Tuesday, meaning he cannot legally be named until then.
He has been in custody since his arrest on Saturday.
The BBC understands that he will argue that it was consensual sex and he didn't know that his accuser was underage since the pub did not allow under-21s on its premises.
Under South African law, sex with someone under 16 is classed as rape whether consensual or not.
BBC Southern Africa correspondent Karen Allen says the family of South Africa's first black president have found themselves constantly in the public spotlight.
Just three months ago, another of his grandsons, Mandla Mandela, was given a suspended sentence after being convicted of assault, following an attack on a teacher after a road rage incident.",One of Nelson Mandela's grandsons has been charged with raping a 15-year-old girl in South Africa.,"the 24-year-old, who cannot be named until he enters his plea, is accused of raping the teenager in the toilets of a bar","The young man, a 24-year-old man, who was not named, but was on trial, was accused of rapping the boy in the toilet of","He was a 24-year-old man, not named, but was indicted. The young man, a man of about twenty-four, was charged with","The young man, who was not named but was convicted, was a man of about twenty-four. ","The prisoner, who was not a defendant, was a man of about twenty-four years of age. ","But the prisoner, who was not a defendant, was a man of about twenty-four. ","24-year-old, who cannot be named until he enters his plea, is accused of raping the teenager in the toilets of a bar in","This man, who cannot be named until he has given evidence, is accused of beating the boy in the toilets of a bar in the city. ","This man, who can’t be named until he has substantiated his guilt, has been accused of beating the boy to death in a ta","This man, who cannot be named until he has proved his guilt, has accused this man of beating the boy to death in a tavern. ",“He is the father of a son. He accused him of beating the boy to death in a tavern. ,He accused him of beating the boy to death in the tavern. 
"Members of Braintree's Dolphin Women's Institute (WI) have stitched some of the town's best-known landmarks including the church and museum.
Each model is about 45cm (18in) tall and was created using a polystyrene or cardboard core with knitting sewn on.
It took nine knitters seven months to complete the seven miniature buildings which will be displayed at the town's museum next month.
The group's vice-president, Elaine Pye, said the project was inspired by a similar one a relative had been involved in knitting in Hertfordshire.
""They knitted their own cottages, but we couldn't really do that so chose some of the town's beautiful iconic buildings,"" she said.
Mrs Pye put together the polystyrene structures and each knitter got to work, returning after two weeks with their latest knitted piece of church spire or pub frontage.
After much gluing, sewing and additional knitted embellishments, the town finally took shape, brought together with mini woollen market stalls.
The group created models of the town hall, church, Swan pub, library, museum, shopping centre and even the railway station complete with knitted train.
""It really brought everyone together and the response has been amazing,"" Mrs Pye said.
""So much so that they want to do more, so we think we might knit the Public Gardens next.""",Nimble-fingered knitters have created a woolly version of an Essex town.,the banner was made of fabric and is made to be hung on the wall of the museum. The banner is made of fabric and is made to be hung on,The banner is made of fabric and is intended to hang on the wall of the museum. ,The banner is made of fabric and is meant to hang on the walls of the museum. ,"It was a banner of a large banner, made of cotton, and was intended to hang on the walls of the museum. ",There was a banner made of cotton and was to hang on the wall of the museum. ,And there was a banner on the wall. ,"town's library, the town hall, the town hall, the town hall, the town hall, the town hall, the town hall, the town hall,",A supper-party in the town-hall. A supper-party in the town-hall. ,A supper party in the town hall. ,"And so they began their supper, a small party in the town hall. ","“So we started for supper, and began to have a small party in the town hall. ",“We started at supper and we began to have a little party in the town hall. 
