originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
"Revenue jumped 26 percent to $ 817 million , the South San Francisco-based company said in a statement .","Revenue rose 26 percent , to $ 817 million , the company , based in South San Francisco , Calif . , said .","Revenue jumped 26 percent to $1.1 billion, while operating income rose to $1.1 billion. The company's stock price rose $1.",The company's shares rose $1.25.,The company’s shares rose by $1.25.,The company’s shares jumped by a dollar. ,"During the meeting, the shares of the company soared by a dollar. ",During the meeting the shares of the company soared a dollar. ,"Revenue jumped 26 percent to $1.1 billion in the first quarter, the company said in a statement. The company said it expects revenue to grow","“The company expects to earn more money, and will expect that revenues will grow as well.” ","""The company is expecting to earn more money, and it's expected that revenues will increase too."" ","The company is expecting to earn more, and it is expected that the income will be higher too. ","The businessmen expect a higher income, and they expect the profits to be higher. ",The businessmen expect higher incomes and higher profits. 
""" It still remains to be seen whether the revenue recovery will be short-lived or long-lived , "" Mr. Sprayregen said .",""" It remains to be seen whether the revenue recovery will be short- or long-lived , "" said James Sprayregen , UAL bankruptcy attorney , in court .",""" It still remains to be seen if the new version of the game will be released in the West. The game was originally released in Japan on the PlayStation 2",But no word yet as to whether the new version of the game will be released in the West. ,"And the game isn’t ready yet, for the west. ",for the west it’s still not ready. ,but for the west it's not ready. ,And the west is not ready. ,""" It still remains to be seen whether the new law will be enforced, but the government has already said it will not be.""",The new law still remains a mystery. The government has already announced that it will not be enforced.” ,"The law has not been determined for some time, and the state has announced that it is not to be obeyed.” ",This is not yet a binding law and the State has announced that it is not to be obeyed.” ,"This is not a legal law, but the State has declared that it cannot be obeyed.” ","This is not a legal law, but the State has said that it is not acceptable.” "
The stock has risen 44 cents in recent days .,The stock had risen 44 cents in the past four trading sessions .,"The stock has risen 44 percent since the start of the year, and is up more than 50 percent since the start of the year. The company's shares have",The stock has been rising for more than half a year. It has grown more than 50 percent since then.,The stock has grown more than 50 percent since then.,The stock has increased by more than fifty percent. ,"During the past two years, the stock price has increased more than fifty percent. ","“After the first two years, I am delighted to tell you that the price of the stock has increased more than fifty percent. ","The stock has risen 44% in the past year, and the company has a market cap of $1.2 billion. The company has a market cap","A company with a market capital of $1.2 billion. The share price has risen four times in the past year, and its market capital is $1.2 billion.","He said: “There are four times the shares that have risen in the past year, and the capital is a whopping 1.2 billion. The stock price","Xiren said: ""There have been four times the shares climbed in the past year, and the capital is a whopping 1.2 billion.","“For a whole year, it has gone up fourfold,” said Mrs. Huang. “And the capital is now two-and-a-half billion.","“The capital has grown fourfold for the last year,” said Lady Huang. “And now it’s three and a half billion. "
"It argued that such access "" is not required by domestic or international law and should not be treated as a precedent . ""","The Pentagon statement said that allowing Hamdi access to a lawyer "" is not required by domestic or international law and should not be treated as a precedent . ""","It argued that such access would be ""inappropriate"" and ""unnecessary"" given the ""significant"" benefits of the deal. The government has said it will","“The government has said it will take all measures to redress the imbalances. “The government has argued that it is inappropriate and unnecessary, because the “",The envoys of the government have declared that they will take all necessary measures to correct the imbalances. ,The envoys of the government have said that they will take all necessary measures to redress the imbalance. ,The government has said it will take all measures to put the monetary balance in check. ,"Nevertheless, the government has decided to take all the measures to protect the balance of payments. ","It argued that such access would be a violation of the First Amendment, which protects the right to free speech. The court said the government had not shown that","The court, however, ruled that the government did not prove the case. It was argued that the access would be in violation of the First Amendment, which protect","The case was argued that the construction of the road would be in violation of the First Amendment, and that the Government was not able to prove the case. But","But it was argued that the construction of the road was against the First Amendment, and that the government could not prove the case. ",But it was said that the road was in violation of the Constitution and that the government could not prove it. ,"Besides, the government said that the way is in violation of the Constitution, and that it is impossible to prove it. "
""" No , what I do is I answer questions as to whether or not the help that is available is being delivered , "" Bush said .",""" Now I want to know whether or not the help that is available is being expedited and made available .",""" No, what I mean is that the ""what"" is not the same as the ""how"". The ""what"" is the ""how"" of the",What I mean is that the “what” is not the same as the “how”. The “what” is not the same as the “how.” ,“What” is not the same as “how.” The “what” is not the same as “how.” ,The ‘what’ is not the same as ‘how’. The ‘what’ is not the same as ‘how’. ,The “what” is not the same as the “how.” The “what” is not the same as the “how.” ,What is not the same as the how. The “what” is not the same as the “how.” ,""" No, what I meant was that I don't want to be a part of a community that is so toxic and toxic people like you. ""","""I said not to be a part of a society of such a toxic and toxic people. ",“I told you not to belong to a society of such a vile and nasty people. ,“I told you not to belong to a society of such wretched and vicious people. ,“I told you that you would not be accepted into this wretched and ferocious world. ,“I have told you that you are not allowed to enter this wicked and vicious world. 
He was the Ace of Diamonds in a pack of cards depicting Iraqi fugitives that has been issued to U.S. troops .,He was the ace of diamonds in a U.S. deck of cards showing pictures of most-wanted Iraqi leaders .,"He was the Ace of Spades, the man who had the power to make the world a better place. He was the man who had the power to make the world",He was the ace of spades. He was the one who could change the world. ,He was the ace of spades. He had the power to change the world. ,He was the ace of spades. He was a force of transformation. ,He was the ace of spades. He was the force of transformation. ,He was the ace of spades. He was the force of transformation. ,He was the Ace of the team. He was the ace of the team. He was the ace of the team. He was the ace of the,He was the ace of the team. He was the ace of the team. He was the ace of the team. ,He was the ace of the team. He was the ace of the team. ,He was the ace of the team. ,And they were the ace of the team. ,They were the best of the team. 
"They describe themselves as "" lifelong non-smokers whose primary interest is an accurate determination of the health effects of tobacco "" .","The journal says : "" Both are lifelong non-smokers whose primary interest is an accurate determination of the health effects of tobacco . ""","They describe themselves as ""a group of people who are passionate about the future of the world."" The group's website says it is ""dedicated to the creation",", they say, “are dedicated to the creation of the world.” ","""They are dedicated to the creation of the world. "" ",“They’re dedicated to the creation of the world.” ,They are dedicated to the creation of the world.” ,They are dedicated to the creation of the world.” ,"They describe themselves as ""a group of people who are passionate about the environment and want to make a difference."" The group is made up of people from all","They are all the same. They say they are ""famous for the environment and want to help the environment."" ",‘It’s the ostensible cause of the global crisis and I’m going to do something about it.’ That’s it. ,"That’s it. ‘It is the cause of the global crisis, and I shall do something about it.’ ",“It’s the cause of the global crisis and I’ll do something about it.” That’s it. ,"That's it. That's it. It's the cause of the global crisis, and I'll do something about it. "
A positive PSA test has to be followed up with a biopsy or other procedures before cancer can be confirmed .,"Before confirming a diagnosis of cancer , a positive PSA test must be followed up with a biopsy or other procedures .",A positive PSA test result is not a guarantee of cancer. The PSA test is not a screening test. It is a screening tool. The,"The test results are not a screening tool, they are a screening test. The positive results of the PSA test are not a guarantee of cancer. ",“It is not a cure. The positive result of the PSA test is not a guarantee of a cure. ,“It is not a cure. The result of the PSA test is not a guarantee of cure. ,“It is not a cure. The result of the PSA test is not a guarantee of a cure. ,"""It is not a cure. ","A positive PSA test is not a negative PSA test. I know, but it's still a positive test.","I know, but still it’s a positive. PSA is not a negative PSA. ","I know, but it is a positive. PSA is not a negative PSA. ",PSA is not a negative PSA. I know it's a positive. ,I know it’s a positive. ,I know it’s a positive. 
"Shares in Wal-Mart closed at $ 58.28 , up 16 cents , in Tuesday trading on the New York Stock Exchange .",Wal-Mart shares rose 16 cents to close at $ 58.28 on the New York Stock Exchange .,"Shares in Wal-Mart Stores Inc. WMT, +0.00% fell 1.2% to $77.05 in premarket trading. The",", +0.01%, fell by 1.2% to $77.05 in pre-market trading. The shares of Wal-Mart Stores, Inc., W",", -0.11%, fell by 0.11% to $78.26 in premarket trading.","The shares of the company, whose shares were trading at $78.26, fell 0.11%.","The company’s shares were trading at $78.26, and they fell 0.11%.","It was worth $78.26, and it fell a quarter.",Shares in Wal-Mart Stores Inc. fell more than 3 percent on Tuesday after the world's largest retailer reported a drop in quarterly profit and said it would close more,“The stock fell by more than three percent last week when Wal-Mart Co. reported a loss for its third quarter and said it was planning to cut it,“The stock fell more than three percent last week when Wal-Mart reported a loss for the third quarter and said that it was going to cut it. ,"Then, just last week, Wal-Mart reported that it would cut the dividend by a quarter. ","Then, just last week, Wal-Mart announced it would cut its dividend by a quarter. ","Then, last week, Wal-Mart said it would cut its dividend by a quarter. "
The findings were reported online in the June 1 edition of scientific journal Nature Medicine .,The findings are published in today 's edition of the journal Nature Medicine .,"The findings were reported online in the journal Nature Communications. ""We have shown that the brain is able to detect the presence of a predator in the environment and react","“The brain is able to detect predators in the environment, and respond accordingly. The paper Nature Communications has published the findings in a new article in Nature Communications","The study was published in Nature Communications. The brain, according to its physiology, can distinguish predators from predators. ","The brain, according to its physiology, distinguishes predators from predators. The study was published in Nature Communications. ",The article was published in Nature Communications. It turns out that the brain is capable of distinguishing predators from prey. ,It turns out that the brain is capable of distinguishing predators from prey. This article appeared in Nature Communications. ,The findings were reported online in the journal PLOS ONE. The researchers found that the number of people who were diagnosed with a type of cancer called non-,"The researchers found that there were a large number of people who were diagnosed with a certain kind of cancer, which was called non-supramineral le","The researchers discovered that there were a large number of people who were diagnosed with a certain kind of cancer, which they called nonsupramineral leuk","They found that a great many people had been diagnosed with a certain kind of cancer, which they called nonsupraminal leukemia. ","They discovered that the number of cases was a great deal higher than the number of patients who were merely diagnosed with a certain kind of cancer, which they called","They found that the number of cases was far higher than the number of patients who were only diagnosed with a certain cancer, which they called a malady"
"Calvin Hollins Jr . ' s attorney , Thomas Royce , has repeatedly said his client had no link with the company that owned and operated E2 .","The lawyer for Hollins Jr . , Thomas Royce , has said his client had no link to the company that owned and operated E2 .","Calvin Hollins Jr. The 6-foot-8 Hollins, who is a senior, is a 6-foot-8 forward who averaged 12.","He is a tall man, a forward, who wore a helmet. Calvin Hollins, a senior, was a 6-foot-8","Calvin Hollins, a senior, was a big man, a forward, who wore a helmet. ","He was a great walker, a forward. ","He was a great walker, a forward. ","He was a great walker, a forward walker. ","Calvin Hollins Jr. Calvin Hollins Jr. (born December 5, 1979) is an American former professional basketball player. He played college basketball","Calvin Hollins Jr., born December 5, 1979, is an American former professional basketball player.","‘ Calvin Hollins, born on January 5, 1979, is an American former basketball player.",""" Calvin Hollins, born on the fifth of January 1979, was an American former basketball player.","“Calvin Hollins, born on the fifth of January 1979, was a former basketball player in the United States.","“Calvin Hollins, born on the fifth of January 1979, was a former basketball player in the United States."
"In 2002 , for example , the Dow dropped more than 1,500 points , or 15.6 percent , between May and October , due largely to terrorism fears driven by headlines .","For example , the Dow dropped more than 1,500 points , or 15.6 percent , from May to October 2002 , largely because of terrorism fears driven by the headlines .","In 2002, for example, the U.S. Supreme Court ruled that the federal government could not require states to recognize same-sex marriages performed in other states.",The United States Supreme Court ruled in 2002 that states should not be required to recognize the same-sex marriages in other states.,The United States Supreme Court ruled in 2002 that states must not be obliged to recognize the marriage of same-sex men in other states.,The court of justice in the United States of America ruled in 2002 that it was impossible to compel the marriage of the same-sex men in other states,"In the United States of America, the Supreme Court ruled in 2002 that it was impossible to force the marriage of a woman in other states.","In the United States, however, the Supreme Court ruled that it was impossible to force marriage to another woman. ","In 2002, for example, the U.S. government spent $1.5 billion on a program to help the poor. The program, called the Supplemental Nutrition","The Supplemental Nutrition Program, which the government created in 2002, was a kind of nutrition program for the poor.",""" The Government's Supplementary Nutrition Program, which was instituted by the government in 2002, was an auxiliary program for the poor.","The government’s Supplementary Nutrition Program, instituted in 2002, was a separate program for the poor.",The program for the poor was launched in 2002.,"And in the past, I am afraid, I have been in poverty, and I am sure that there will be a program of poverty in the future. "
"There were no plans to build permanent US bases in Africa , Pentagon officials said .","There are no plans to build permanent U.S. bases in Africa , Defense Department officials say .","There were no plans to make the film available on DVD or Blu-ray, but the film will be available on the Internet Archive's website. The film was",There was no plan to release the film on DVD or Blu-ray. It will be available on the Internet Archive's website. ,"I am going to the archive and you can find the movie on the Internet Archive, on the internet archive. ","‘I’m going to the archive,’ I’ll say, ‘and you can find the documentary on the Internet Archive, on the Internet Archive.","“I’m going to the archive,” I’ll say, “and you can find the documentary on the Internet Archive. ","""I'm going to the archive,"" I'll say, ""and you can find the documentary at the Internet Archive. ","There were no plans to make a sequel to the original game. I know, but I was just wondering if there was any news on it.","I know that, but I wanted to know if any news came out. The game was not going to be made into a sequel, a sequel to the","The game will not be made into a sequel, a sequel to the game, a sequel to the game. I know that, but I wanted to know","“I know that, but I wanted to know the other side. There is no game that will be made into a sequel, a sequel to the game.","""I know it, but I want to know what the other side of it is. I want to know the other side. ","""I know that, but I want to know what the other side is. "
The seizure of the money was confirmed by a US Treasury official assigned to work with Iraqi financial officers in Baghdad in rebuilding the country 's banking and financial system .,The seizure of the money was confirmed by a United States Treasury official assigned to work with Iraqi financial officers here to rebuild the country 's banking and financial system .,The seizure of the money was the first time the government had used the law to seize money from a person who was not a criminal. The money was seized in,"The money was taken from the person who had been arrested, but was not a criminal. The police arrested him for having snatched it from him.","The police arrested him for having taken it from him. The money was taken from a man who had been arrested, but who was not a criminal. ","The money was taken from the man who had been arrested, but was not a criminal. The police arrested him because he had taken it from him. ","The man, who had been arrested, was a man who had not been convicted, but who had taken it from him. ","But the accused man was a man who had never been convicted, but who had taken it from him. ",The seizure of the money was a result of a joint investigation by the FBI and the IRS. The FBI said the money was seized as part of an investigation,The investigation was conducted by the FBI and the IRS. ,The investigation was conducted by the FBI and the IRS. ,The inquiry was conducted by the FBI and the IRS. ,They asked the FBI and the IRS about it. ,They called the FBI and the IRS. 
Bush said the United States was reviewing documents and interviewing Iraqis in an intensive effort to support the still unproven claim that Saddam had forbidden weapons .,Bush said the United States was reviewing documents and interviewing Iraqis in an effort to support the administration 's still unproven claim that Saddam Hussein had weapons of mass destruction .,"Bush said the United States would not be able to ""take the fight to them"" in the Middle East. ""We're not going to be able to take","“We will not be able to fight them in the Middle East,” said Bush. “We will not be able to fight them in the Middle East.” ","""We can't fight them in the Middle East."" ",We can't fight them in the Middle East. ,"“It’s a matter of getting along with them in the Middle East,” said Ivanovitch. ","“It’s about a mutual understanding in the Middle East,” Ivanovich said. ","Bush said the United States would not be intimidated by the threat of a nuclear attack from North Korea. ""We will not be intimidated by the threat of a","“We will not be surprised by the threat of a nuclear attack from North Korea,” said Bush. ",What if a nuclear attack were made on us by North Korea? Bush said. ,“What if North Korea had an attack?” ,‘What if North Korea attacks?’ ,"' What if North Korea attacks?"" "
"The results appear in the January issue of Cancer , the American Cancer Society journal , being published online today .","The results appear in the January issue of Cancer , an American Cancer Society ( news - web sites ) journal , being published online Monday .","The results appear in the journal Nature Communications. ""We have shown that the brain can be trained to recognize a particular object, even if it is not present in","“We show that the brain can recognize a certain object, even if it’s not in the present moment. The result of these experiments is published in Nature",The result of these experiments was published in Nature. ,The result of these experiments was published in Nature. ,The result of these experiments was published in Nature. ,The result of these experiments was published in Nature. ,"The results appear in the journal Nature. The researchers used a technique called ""quantum dot"" imaging to study the structure of the brain's white matter,","This is an interesting study of the brain’s white matter, which the researchers call “quantum dots.” ",And the researchers called this a “quantum dots” study. ,They called it a ‘quantum dots’ experiment. ,They called this a ‘quantum dots experiment’. ,"""The ""quantum dots"" were called ""quantum dots."" "
"New York City will get an estimated $ 182.5 million in tax revenue from the bonuses this year , compared with last year 's $ 125.4 million .","New York City will collect an estimated $ 182.5 million in tax revenue from the 2003 bonuses , compared with the $ 125.4 million it collected in 2002 .","New York City will get a new subway line, the Second Avenue Subway, which will run from 96th Street to 125th Street. The line will run from the current",", which will be completed by the end of the summer. The city of New York will be given a new subway line, which will run from 96th","The new subway line, which will run from the 96th Street to the 96th Avenue, will be completed by summer.","The new train line, from 96th Street to 96th Avenue, will be completed by summer.",The new train line will be opened in the summer. ,"“The new line will be opened in the summer, and the first train will arrive.” ","New York City will get a new subway line, but it won't be a subway extension. The city's Department of Transportation announced on Tuesday that it will","The City of New York announced on Tuesday that it will construct a new subway line in New York City, but not a new subway line. ","The city of New York has announced on Tuesday that it will build a new subway in New York, but not a new subway line. ","“At the same time, it’s just not a new line. ",“But this is not a new line. ,"Well, this is not a new line. "
Prime Minister Junichiro Koizumi must be counting his lucky stars .,Prime Minister Junichiro Koizumi has all but popped the champagne bottle .,"Prime Minister Junichiro Koizumi, who is in the United States for a summit of the Group of Seven industrialized nations, said he was ""deeply concerned""","During the session in the United States, Prime Minister Junichiro Koizumi announced his arrival. ","Earlier this evening, Prime Minister Koizumi was in the United States, delivering an announcement. ",And the Prime Minister had come to the United States for a banquet. ,And the prime minister came to the United States for a banquet. ,The prime minister also stayed at the capital to enjoy a banquet. ,"Prime Minister Junichiro Koizumi said on Wednesday that Japan would not be able to meet its goal of reducing its greenhouse gas emissions by 20 percent by 2020,",But he said on Wednesday that Japan would not be able to reach the target of reducing its carbon emissions by 20 percent by the year 2020.,But on Wednesday he said that Japan would not be able to achieve its target of reducing its carbon emissions by 20 percent by 2020.,But on Wednesday he said that the target of reducing carbon emissions in Japan by 20 percent by 2020 would be met.,He said that the aim of reducing carbon emissions in Japan would be met by 2020.,He also said that the aim of reducing carbon emissions was to reach 2020.
The government says the changes are necessary if Israel is to compete successfully in the global marketplace and attract investment .,"However , the Israeli government argues that changes in Israel ‚Äô s state-controlled economy are necessary if the state is to compete in the global marketplace .",The government says the changes will help to ensure that the country's security agencies are able to deal with the threat of terrorism. The changes will also allow the government,"Moreover, the new order will help the government in dealing with terrorism. ",The new policy will be useful in preventing the spread of terrorism. ,It would be useful to have a new approach to preventing the spread of terrorism. ,"""There should be a new way of preventing terrorism. ",‘There has to be a new way to prevent terrorism. ,The government says the changes will help the country's economy recover from the coronavirus pandemic. The government says the changes will help the country's economy,“These changes will strengthen the economy and help recover from the coronavirus disease.” ,“These changes will strengthen the economy and help recover from the coronavirus disease.” ,Then he added: “The changes in the country will help the economy recover from the coronavirus disease. ,"Then he said, “There is no reason to fear the sickness of the plague. We must improve our country’s economy, and we shall be sure to","He then said, “There is no need to fear the frightful disease of the plague. We must do our best to improve the economy and make sure we"
"It consisted of eight blacks , two Guyanese and two whites .","The new jury consisted of eight blacks , two whites and two jurors of Guyanese descent .","It consisted of eight blacks, four whites, and one Indian. The Indians were the only ones who were not in the military. The blacks were the only ones who were","The rest were whites, four whites, and one Indian. The Indians were the only ones who had not been in the military. ","The rest were whites, four whites, and one Indian. The Indians were the only ones who did not have military service. ","But the rest were whites, four whites, and one Indian. ","But the rest were all white, four whites, and one Indian. ","“I was able to get a bit of a kick out of it,” said a fellow. “It was not until I went out to the","It consisted of eight blacks, two whites, and two Asians. I'm not sure if you're being sarcastic or not, but that's not a very good","I am not sure whether you are being sarcastic or not, but I think that you are a petty bitch. There were eight blacks",And there were eight blacks there. You’re a scumbag. I’m not sure if you’re being sarcastic or,You’re a scoundrel. I’m not sure if you’re being sarcastic or not. And there were eight black,"Besides, there were eight of them, and I don't know whether you are being sarcastic or not. You're a scound","I am sure you are a scoundrel. Besides, there were eight of them, and I don’t know whether you’re being "
President Bush and top administration officials cited the threat from Iraq 's banned weapons programs as the main justification for going to war .,President Bush and top officials in his administration cited the threat from Iraq 's alleged chemical and biological weapons and nuclear weapons program as the main justification for going to war .,President Bush and top administration officials have said that the U.S. will not be drawn into a war with Iran. But the administration has also said that it will not,But it has been said that the United States will not go into a war with Iran. ,"However, there is no talk of a war with Iran. ",The Iranians are not talking of war with Iran. ,The Iranians are not talking about war with Iran. ,The Iranians do not talk about war with Iran. ,"President Bush and top administration officials are expected to announce a new round of sanctions against Iran on Tuesday, a move that could further isolate the Islamic Republic and further strain relations",Then the President and other officials will announce a new round of sanctions against Iran on Tuesday. The decision could further weaken the Islamic Republic and lead to further tension,"Then the President and others will announce the new measures against Iran on Tuesday. Then, to bolster the Iranian economy, further tensions will be created. ","In order to stimulate the economy, tensions will be created in Iran. The president will announce the new sanctions on Tuesday. ",The president will announce new sanctions on Tuesday. The Iranian economy is becoming increasingly anxious. ,"Besides, the Iranian economy is increasingly anxious. The president will announce new sanctions on Tuesday. "
""" For me , the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents , "" according to extracts leaked yesterday .",""" For me , the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents . """,""" For me, the most important thing is to be able to do what I love to do. I love to play the guitar and I love to write music. I",I like to play guitar and write music. I'm a musician and I love to play. ,I play guitar and I compose music. ,"I play the guitar, and I compose music. ",I play guitar and compose music. ,“I play the guitar and compose music. ,""" For me, the most important thing is to be able to play the game and not to be distracted by the game. ""","It's the most important thing to play a game, and not to be distracted by it.' ",“It is the most important thing to play a game and not to be distracted by it.” ,"It is most important to play, and not to be distracted from it. ",It is best to play and not to be distracted. ,"""Well, you can't miss a beat, but you can play and not be distracted. "
"He hugged his lawyers and their assistants and then said , "" Thank you so much . ""","Moments later , he hugged his defense lawyers , softly saying , "" Thank you , so much . ""","He hugged his lawyers and his family, and he said, ""I'm going to be OK."" The judge said he was not going to make a decision on","The judge announced that he would not impose a decision on him. He embraced his lawyers and his family and said, “I'm going to be","He embraced his lawyers and his family, and said, ""I'm going to die! The judge has announced that he won't take his side.","The judge has announced that he will not support him. He embraced his lawyers and his family and said, “I am going to die. ","He hugged his lawyers and his family and said, ""I'm going to die. The judge has declared that he will not support him. ","The judge has announced that he will not support him. He embraced his lawyers and his family and said, “I am going to die. ","He hugged his lawyers and said, ""I'm going to be a great president."" I'm going to be a great president. I'm going to be",I am going to be a great president. I am going to be a great president. ,I will be a great president. ,I will be the president. ,I will be the president. ,I will be the president. 
"Hines died of cancer Saturday in Los Angeles , publicist Allen Eichhorn said Sunday .","Hines died yesterday in Los Angeles of cancer , publicist Allen Eichorn said .","Hines died of cancer in 2011. ""I'm not going to say that I'm not going to be there for him,"" said his wife, Mary.","“I don’t mean to say I’m not going to see him, I mean to,” Mary said. Hines died of cancer in 2011.","‘I don’t want to say I won’t go and see him,’ said Mary. Hines died in 2011.","‘I’m not going to see him,’ said Mary. ‘I’m not going to say I’m not going to see him.’ ","“I’m not going to see him,” said Mary. “I’m not going to say that I’m not going to see him.” ","“I am not going to see him,” Mary said. “I am not going to tell him I am not going to see him.” ",Hines died of cancer in 2013. He was a great man. I'm glad he's getting the recognition he deserves. I'm glad he's getting the,I’m glad he’s getting the recognition he deserves. I’m glad he’s getting the recognition he deserves. I’m glad,I am glad that he has received the recognition he deserves. I am glad that he has been given the recognition he deserves. ,I am glad that he has been recognized. I am glad that he has been lauded. ,I’m glad he’s been lauded. ,I am glad that he has been praised. 
"The only other JI member to reveal similar information is Omar al Faruq , now held at a secret location by the United States .","The only other JI member to reveal similar information is Omar al Faruq , now held by the United States at a secret location .",The only other JIRA issue I've seen is a bug in the JIRA web interface that causes the JIRA web interface to crash when you try to,But the only JIRA problem I've ever seen is a bug in the web interface that causes the web interface to crash when you try to e-sign,"I've never seen the only bug with JIRA that I've ever seen, and it's a bug in the JIRA web interface that makes it",The only bug I have ever seen in JIRA is a bug in the web interface. ,I have never seen JIRA so ugly. The only thing I've ever seen is a bug in the web interface. ,I’ve never seen JIRA so ugly. The only thing I’ve ever seen is a bug in the UI. ,The only other JIRA I've used is the one that came with my company's JIRA system. I've never had any issues with it.,"I don't know what I've been doing wrong with, and I haven't even had a complaint. I've never had a problem","I don’t know what I’m doing wrong, and I haven’t complained about it. ","I don't know, I didn't tell you about it. ","‘I don’t know, I didn’t tell you about it. ","‘I don’t know, I didn’t tell you about it. "
"The specific product that is the subject of the petition , 6000 series aluminium alloy rolled plate , is used for general-purpose engineering , tooling and die applications .","At the center of the petition is a 6000 series aluminum alloy rolled plate that is used for general-purpose engineering , tooling and die applications .",The specific product that is being sold is not the same as the product that is being sold. The product that is being sold is not the same as the product,It is not the same as the one being sold. The product that is being sold is not the same as the product that is being sold. ,That’s not the same as the one being sold. The product being sold is not the same as the product being sold. ,The product is not the same as the one being sold. ,The product is not the same as the one being sold. ,The product is not the same as the one being sold. ,The specific product that is being sold is not the issue. The issue is that the company is selling a product that is not what it claims it is.,That is not the question. It is the fact that the company sells a product that is not what it claims to be. ,"I mean, it isn’t the matter of that product. It isn’t the matter of the product. ","It’s not about the product. I mean, it’s not about that product. ",It’s not about the product. It’s not about that product. ,It’s not about the product. It’s not about that product. 
The two rugged counties got 2 to 3 inches of rain between midnight and noon .,The weather service estimated that between two and three inches of rain hit Kanawha and Nicholas counties between midnight and noon Monday .,"The two rugged counties got their start as the home of the first settlers in the area, and the area has been a center of the American West ever since.","The country was the first to be settled, and it has been the center of the West ever since. ","The country was the first to be settled, and the land has been the center of the world ever since. ","The people of the land were first gathered, and the country has been the centre of the world ever since. ","The people of the country have gathered, and the country has been the center of the world since its creation. ","The people of the country came together, and the country has been the center of the world since its creation. ","The two rugged counties got a lot of attention in the last election, but they are not the only ones. The two counties got a lot of attention in","The two counties, in fact, drew a lot of attention in the last election, but not only that. ","The two counties, it would appear, were particularly concerned in the last election. ","The counties were, as it would seem, very concerned during the last election. ","This election was, as it would seem, very important. ","This election was, it would seem, very important. "
"The top speed of Ethernet could hit 40G bps ( bits per second ) within the next two years , a senior Cisco Systems Inc. executive said Wednesday .","The top speed of Ethernet could hit 40G bit / sec within the next two years , a senior Cisco executive said Wednesday .",The top speed of Ethernet is 10 Mbps. The top speed of fiber is 100 Mbps. The top speed of fiber is 100 Mbps. The,The fastest internet is about a thou. The fastest wire is about a thou. ,The quickest internet is about a thou. The quickest wire is about a thou. ,The fastest Internet is about a thou. The quickest wire is about a thou. ,The fastest internet is about a thou. The fastest cable is about a thou. ,A good cable-network will be about a thou. ,The top speed of Ethernet is 100 Mbps.,The highest speed is 100 Mbps.,The maximum speed is 100 Mbps.,It's the highest speed. ,‘That’s the speediest. ,"""That's the fastest. "
"The companies said "" it was not our intention to target or offend any group or persons or to incite hatred or violence . """,""" In creating the game , it was not our intention to target or offend any group or persons or to incite hatred or violence against such groups persons . ""","The companies said "" it is not possible to determine the exact number of people affected by the attack, but it is believed to be in the hundreds."" The attack",“It is not known exactly how many people were injured. But it seems to me that it was as many as a hundred.” ,‘No one knows exactly how many people died. But I have a feeling that there were at least a hundred.’ ,“No one knows exactly how many died. But I believe there were a hundred or so. ,"‘We do not know how many died, but I think it was a hundred or so. ","""We do not know how many died. But I think that it was a hundred or so. ","The companies said "" it's not a big deal"" and ""we're not going to do anything about it"" I'm not sure if you're being sarcastic",I’m not sure if you’re being sarcastic or not. The companies say it’s not so great a deal and “we’,"You’re just saying they’re not that big a deal, you’re sarcastic or not? I don’t know whether you’re","I don’t know whether you’re sarcastic or not. You only say it’s not so big a deal, are you? ","You’re only talking about the little thing, isn’t it? I don’t know whether you’re sarcastic or not. ",I don’t know if you’re sarcastic or not. I’m only speaking about a little thing. 
"Dusenbery 's fiancee , Jessica Wheat , said he was considering settling down in Fort Campbell and making the Army his career .","Jessica Wheat , who said she and Dusenbery were planning to marry , said Dusenbery was considering settling down in Fort Campbell and making the Army his career .","Dusenbery's ""The Last of the Mohicans"" (1851) and ""The Last of the Mohicans"" (1851) 's",‘The Last of the Mohicans’ and ‘The Last of the Mohicans’ (1851),"“The Last of the Mohicans,” and “The Last of the Mohicans” (1851).","“The Last of the Mohicans,” and the “Little Mohicans” (1851).","“The Last of the Mohicans,” and the “Little Mohicans” (1851).","“The Last of the Mohicans,” and the “Little Mohicans” (1951).",Dusenbery 'not a fit' for England England coach Stuart Lancaster has said that the uncapped James Dusenbery is not a fit option,Uncapped James Dusenbery is not a fit for England. Lancaster has said that the uncapped James Dusenbery is,Lancaster says that James Dusenbery is not fit for England. ,"He said, “James Dusenbery is a brigand for England.” ",“James Dusenbery is a brigand for England.” ,“James Dusenbery is a brigand in England.” 
