originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
"In 2014, Kim Lennon said the smuggling of drugs was rife at Lewes Prison and its wings ""resembled a war zone"".
She was dismissed earlier this week following disciplinary proceedings but said she would appeal and had no regrets about speaking out.
The Ministry of Justice (MoJ) said Ms Lennon was not dismissed for being a whistleblower.
'Insufficient staff'
Ms Lennon alleged in August 2014 that the drug Spice was being smuggled into the jail.
She said officers were supposed to carry out daily cell checks but there were insufficient staff to do so, and that she feared an inmate or prison officer would be seriously injured.
The Prison Service denied at the time that staffing levels were unsafe and said there was a ""zero-tolerance approach"" to illicit substances.
Ms Lennon was suspended from her job after talking to the The Argus newspaper and the BBC.
""Speaking out has caused me a lot of distress but I don't regret it,"" she said. ""Frontline prison officers are too afraid to speak out because of what will happen to them.""
""I loved my job and I feel like I am being punished for doing the right thing,"" she said.
""I am going to appeal but I'm taking it one day at a time.""
The MoJ said it could not comment because Ms Lennon's dismissal was a confidential matter.
""We would not wish to prejudice a possible appeal,"" it said in a statement, adding it took the issue of staff discipline extremely seriously.
""Any unprofessional behaviour will be investigated immediately, with strong action taken and serious wrongdoing referred to the police,"" it said.
""Disciplinary action can range from a verbal warning to dismissal from their post.""",A whistleblower prison officer who raised concerns about conditions inside an East Sussex jail has been sacked.,"a prison officer was murdered in 2015 and the death was a ""tragic accident"", but that the prison was ""not fit for purpose"". This led to","That caused a lot of fuss. In 2015 a prison officer was killed, and he said that the death was “a great accident,” but that it was not","He said he thought that the death was “a great accident,” but that he didn’t believe that it was. There was a lot of fuss about it","There was much talk of it and a great deal of talk about it. He said that the death was a ‘great accident’, but that he didn’","He called the death of the man a great accident, but that he didn't know. There was a lot of talk, and there was a lot","“A lot of talk,” said the old man, “and a lot of nonsense.” He called the death of the man a great accident, but he",now the prison is to be reviewed by the Ministry of Justice to see if it is doing enough to tackle the problem. The review will examine whether there are any,"In a short while, the prison will be examined by the Justice Ministry to see whether it is doing enough to address the problem. ",The ministry will then examine the prison. ,Those who enter the jail will be examined at the Ministry. ,“The men of the Ministry of Prison will be examined in the Ministry of Justice. ,“All the men of the Ministry of Prison will be examined at the Ministry of Justice. 
"That is according to new figures from Northern Ireland Screen, which has provided production funding for the HBO series.
The programme, some of which is filmed in Northern Ireland, has been nominated for 24 Emmy awards.
Two of those nominations are for Northern Ireland production crew members.
Ronan Hill, who won an Emmy in 2012, has been nominated again for outstanding sound mixing for a drama, while Carla Stronge has been nominated for outstanding casting for a drama.
Northern Ireland Screen has invested ¬£12.45m in the series since it began in 2010.
For that investment, it is estimated that ¬£110.7m has been spent on goods and services in the Northern Ireland economy.
From 2010-14, Game of Thrones brought in between ¬£21m and ¬£23m a year to Northern Ireland. Those figures have been audited.
In 2014-15, in which series five of Game of Thrones was filmed, NI Screen invested ¬£1.6m in the programme, and the return that created is estimated at ¬£22m.
Game of Thrones is filmed at the Titanic Studios in Belfast, and many other locations across Northern Ireland.
Many local companies are involved in providing services when the series is in production, and sites from the show have become tourist attractions.
Damian Carr, from Game of Thrones Tours, said fans come from all over the world to visit the filming locations.
""We've had people from North and South America, all over Asia - China, Japan, Korea, Taiwan - and all across Europe.
""We started off running one tour a week; now we're running five.""
Richard Williams, chief executive of NI Screen, said Game of Thrones had established Northern Ireland as a world-class location for film and TV production.
""Additionally, films and television programmes have a significant, positive effect on tourism; they contribute to a wider 'branding' of people, society and culture, all of which has a very strong influence on creating a desire to travel.
""There is no doubt that Game of Thrones is spearheading this set-jetting phenomenon and we have made no secret of the fact that we hope the show will do for Northern Ireland what Lord of the Rings did for New Zealand,"" he said.",The fantasy adventure TV series Game of Thrones has contributed an estimated ¬£110m to the Northern Ireland economy.,"BBC has provided production funding for the HBO series Game Of Thrones. The programme will be shown on Sky Atlantic, a channel owned by the BBC. The latest series of","The latest episode of Game of Thrones was shown on Sky Atlantic, a channel owned by the BBC. ","Those who are interested in a little more details will be able to do so. In the last episode of Game of Thrones, on the Sky channel, the BBC",The last episode of Game of Thrones was broadcast by the BBC on the Sky channel. Anyone who wants to know more about the episode can watch it. ,"He said: ""If he wants to know more, I will make a report to the world. "" He said: ""This is the last episode of the game","“The last part of the game is over,” said Xuanzang. “If he wants to know more, I’ll send you a letter.”","Northern Ireland Screen has provided production funding for the HBO series. The programme, some of which is filmed in Belfast, is set to feature a number of local actors",The project is being produced by Northern Screen. It is being filmed in Belfast and the actor is to be played by a number of local actors. ,The project was filmed in Belfast and the actor was accompanied by a number of local actors. ,"The film took place in Belfast, where the actor was accompanied by several local actors. ","In Belfast, however, the actor had to be accompanied by several local actors. ","“In Belfast, however, there was the requirement of several local actors to accompany him.” "
"The suspects are accused of smuggling large quantities of cocaine from Colombia to Europe in sailing boats.
Officials said among those arrested is a commander of the Colombian left-wing rebel group, Farc.
Police said the suspects were part of a transatlantic drugs ring run by the 'Ndrangheta crime syndicate, which has its base in southern Italy.
The investigation, dubbed Santa Fe, was carried out jointly by Italian agents, members of the US Drug Enforcement Administration and Spain's Guardia Civil.
Officials said the drug ring operated in countries as far flung as Argentina, Brazil, Colombia, Dominican Republic, Spain and Montenegro.
The identity of the Farc commander has not yet been made public, but Colombian media said it would soon be revealed.
The rebel group derives much of its finances from cocaine production and trafficking.
Officials said that in the course of their investigations they seized a total of four tonnes of cocaine.
One of the largest seizures was in the night of 25-26 August last year when the Spanish navy stopped a sailboat heading for the Italian coast.
They found 856kg of cocaine on board.
They said that the drugs were smuggled from Colombia mainly into southern Italian port of Gioia Tauro in Calabria, but that they were also taken to ports in northern Italy such as Vado Ligure, Livorno and Genoa.
Police say the 'Ndrangheta operates the biggest cocaine smuggling network in Europe.",Police have ordered the arrest of 34 people in Italy and another four in Spain in an international drugs raid.,a commander of the Colombian Navy's special operations unit is based at a base in Cartagena. The Navy's special operations unit is ,The special operation submarine commanded by the Colombian Navy is stationed at a base in Cartagena. ,"In Cartagena, the Colombian Navy is stationed. The special submarine of the Colombian navy is stationed in Cartagena. ","In Cartagena, the Colombian navy is stationed. The special submarine of the Colombian navy is stationed in Cartagena. ","The Colombian navy is stationed in Cartagena. In Cartagena, the Colombian navy is stationed. The special submarine of the Colombian navy","There is a special submarine of the Colombian navy, which is stationed in Cartagena. The Colombian navy is stationed in Cartagena.","cocaine worth more than $5 billion a year was smuggled from Colombia to Europe by sailing boats, according to an indictment filed by the U.","The U.S. Department of Justice has enjoined a charge of theft of cocaine, which amounts to a total of more than $5 billion a","The slander of cocaine is more than $5 billion a year, according to the government.","“You know that cocaine slander is a crime of more than $5 billion a year, according to the slandering of the government.","-You know that the crime of slander is a crime of more than $5 billion a year, according to the slander of the government.","""You know, the slander in the government is the most feared crime. "
"The girl was walking with a woman, aged 55, when they were hit by a black Ford Fiesta at 15:00 GMT on Prescot Road.
The car then hit a lamp-post before the two male occupants reportedly fled on foot.
The girl was taken to hospital. The woman is serious but stable
Prescot Road was closed from Lugsmore Lane to Dunriding Lane.","A four-year-old girl is critically ill in hospital after a suspected stolen car mounted the pavement and hit her in St Helens, police said.",police say the Fiesta driver did not stop and has not been arrested. The two women were walking on pavement when a black Ford Fiesta travelling in the,"“There were only two women, walking along the pavement, when a black dreadful in the middle of the street struck them. The woman said she was not","""The woman said that she was not here."" The woman said that the woman was not here, but just walked on the pavement, and the black tiger was","The woman said: ""Wait a minute! I will not go."" ","‘Let’s wait a minute,’ she said. ‘I’m not going to do it.’ ","‘You won’t believe me,’ she said, ‘I’m not going to.’ ","a mother of two, was pronounced dead at the scene after being hit by a Ford Fiesta on Prescot Road in London. The road has","In the past, there have been many such accidents on the roads of London, and the first fatality of the accident was the death of a mother. ",It has happened before that there were many such accidents on the streets of London. The first fatality was the death of a mother. ,", the first death was a mother's death. It's been said before that there were many such incidents on the streets of London. ","In fact, the death of a mother was the first of all. ",And the death of a mother was the first. 
"A report has said uniting council departments with different responsibilities would help improve the town's prospects.
The strategy aims to reduce the number of empty shop units, increase visitors with more public events and reduce antisocial behaviour.
It is being discussed at a council meeting on Wednesday afternoon.
Town centre forum business group chairman Andrew Atkinson welcomed the report and said it could lead to be a ""huge turnaround for Wrexham"".
The report highlights how one department looks after town centre economic strategy while others deal with cleaning up the streets or looking after licensing and public protection issues although they share a common goal.
It recommends a single group taking forward all issues that tackle town centre improvements.
Mr Atkinson said: ""It has got to be action and not words from the council.""
He said the authority was taking positive steps with shops' vacancy rates reducing due to more independent shops opening, but he admitted bigger units formerly occupied by multi national firms were ""harder to fill"".
This month, work started on a ¬£4.5m development at Wrexham's People's Market to incorporate an arts centre.",Plans to develop a single strategy to regenerate Wrexham town centre have been drawn up.,"council will not tolerate any business not paying the bills of businesses that have. ""The council will not tolerate any business not paying the bills of businesses that have,"" a","""It is not permitted that the government should not tolerate any business that does not pay the bills of the business it has. ",“It is forbidden for the government to tolerate any enterprise that does not pay the bills of its business. ,The government is forbidden to accept any business which does not pay the debts of its own account. ,"This is to be avoided, and it is forbidden to accept any business that does not pay its debts. ",The general is to be avoided and the general is not to accept anything that doesn’t pay. ,"recycling said that the current approach to recycling is not working well enough. Uniting departments with different responsibilities would help improve the town's prospects, councillors have","In this respect, it was felt that the blending of different departments would help the economy. The commissioner of the Department of the Environment remarked that the current system of",The steward of the Department of the Environment said that the current system of administrative organization was very harmful. The Commissioner of the Department of Environmental Protection noted that the present system,The chairman of the board of supervisors noted that the system of administrative organization is very dangerous. The chairman of the board of supervisors explained that the current system of administrative organization,The chairman said that the current system of administrative organization was very dangerous. ,The secretary said that the current system of management was very dangerous. 
"The statement from the firm came just days after it announced the sale of the Financial Times to Japan's Nikkei.
Pearson said it was in discussions regarding the sale of the Economist but there was ""no certainty that this process will lead to a transaction"".
It did not name the potential buyers, but Italy's Agnelli family said it was in talks to increase its holding.
Exor, the investment arm of the Agnelli family, currently holds a 4.72% stake in the Economist Group.
The firm said on its website that any increased investment would ""represent a minority shareholding in the the Economist... reflecting Exor's strong commitment to the editorial independence that lies at the heart of the Economist's ethos and success"".
It also stressed that there was no certainty of a deal.
Other Economist shareholders include the family dynasties Cadbury, Rothschild and Schroder.
The Financial Times reported that the 50% stake was valued at √Ç¬£400m and that the sale was likely to be concluded over the summer.
The Economist Group includes in the Economist magazine, the research company the Economist Intelligence Unit and the US legislative information provider CQ Roll Call.
On Thursday Pearson agreed to sell the Financial Times for √Ç¬£844m as part of the group's strategy to focus just on education.",Publishing company Pearson has confirmed plans to sell its 50% stake in the Economist Group.,". FT's business will remain unchanged. FT's business will remain unchanged, it added. FT's business will remain unchanged, it added","FT’s business will remain unchanged,’ it added. ","FT's business will remain unchanged,' it added. ","“They’re going to keep their business in order,” the company added. ","“They’re keeping their affairs in order,” said the company. ","“They’re keeping their affairs in order,” said the company. ","the Financial Times is owned by Pearson, which is a British company based in London. The statement from the firm came just days after it announced the sale of the",The announcement of the sale came just days after it had announced the sale of the newspaper. Pearson a British company based in London. ,"Pearson was a British newspaper, based in London. It was announced two days after the newspaper had sold. ",The news was announced after Pearson had sold. ,The news of the sale was announced shortly after Pearson had gone bankrupt. ,", I mean, they were in a bad way, the sale had already been announced and had not been announced for some time. Pearson had gone bankrupt. "
"Zdenko Turtak, who was extradited from Slovakia, had previously admitted rape and grievous bodily harm.
Turtak attacked his victim at a bus stop in Beeston Road in March before dragging her behind a hedge and raping her. He later fled the UK.
He will be sentenced on 19 October at Leeds Crown Court.
Prosecutors did not to pursue the attempted murder charge at Leeds Crown Court on Thursday.",A 21-year-old man who raped and badly beat an 18-year-old woman in Leeds has had a charge of attempted murder against him dropped.,"You will never have any children and you will never have any happiness. ""You will never have any children and you will never have any happiness. You will never have",‘You will never have children and you will never have happiness. You will never have children and you will never have happiness. ,"You will never have children, and you will never have happiness. ","There is no way to conceive a child without having children, and that is the way to life. ",This is the life way. ,And that is the way of life. ,victim said she could not remember anything after the assault. The victim said she could not remember anything after the assault. The victim said she could not remember anything after the assault,The victim said she could not remember the attack. She said she could not remember the incident after the attack. ,"But when the woman saw the boy, she said she did not recognize the boy. She could not remember what had happened. ","She was completely unable to remember what had happened. Then the woman saw the boy, but she told him she did not recognize the boy. ","He had just come back. The woman had looked at the boy, but had said that she did not recognize him. She was unable to recall the matter. ","She had no memory of the incident. The girl had looked at the boy, but she had said she did not recognize him. He had come back. "
"The star of How I Met Your Mother and Gone Girl will host 10 episodes of the variety show for NBC, according to the Hollywood Reporter.
Harris called the show, created by British TV presenting duo Ant McPartlin and Declan Donnelly, ""a game changer"".
McPartlin, Donnelly and Harris will produce the yet-to-be named show, which is likely not to air on Saturdays.
The show, which pays homage to variety shows of the past, started in the UK in 2002.
It won two Bafta awards this year and there are versions in Germany, Portugal, Italy and Belgium.
The show features comedy sketches, song and dance numbers and audience interaction.
""As I watched the show, I couldn't stop smiling. Now that I've seen many seasons, my face hurts,"" Harris said.
""Its unique structure fits right into my random skill set. I can't wait to roll up my sleeves and have some fun.""
Harris has just finished a run on Broadway in Hedwig and the Angry Inch and was recently announced as the host of the 2015 Oscars.
Last year he made his fourth appearance hosting the Tony Awards, drawing plaudits for his hosting duties and show-stopping opening number.","Neil Patrick Harris is to host a US version of ITV's Saturday Night Takeaway, according to reports.","'How I Met Your Mother' star Cobie Smulders has signed on for another season of the hit CBS series, which will return for its 13th",'How I Met Your Mother' star Cobie Smulders has signed on to reprise the hit series. ,Cobie Smulders has signed on to reprise the hit series. ,Cobie Smulders is putting her feet up for the revival. ,Then Cobie Smulders flocked up. ,"Then Cobie Smulders arrived, and Cobie Smulders made a storm. ","the daytime talk show “Oprah Winfrey Show” in 2005. Harris is set to host the variety show, which is set to premiere in","Harris will act as a variety host, which will take place in 2005.","Harris will play the role of the Variety-host, which will take place in 2005.",This will be in 2005. Harris will be the Variety host.,Harris will be Variety's host. This will be in 2005.,I'll take it up with Harris. He will be Variety's host. 
"The 24-year-old, who cannot be named until he enters his plea, is accused of raping the teenager in the toilets of a bar in Johannesburg.
Earlier in the week, the family of the alleged victim said that Mr Mandela's ex-wife, Winnie Madikizela-Mandela, had sent her bodyguard to dissuade them from pressing charges.
The Mandela family has not commented.
Senior members of the Mandela family, including the former president's daughter Makaziwe Mandela, were in court during a brief hearing.
His bail application has been postponed until Tuesday, meaning he cannot legally be named until then.
He has been in custody since his arrest on Saturday.
The BBC understands that he will argue that it was consensual sex and he didn't know that his accuser was underage since the pub did not allow under-21s on its premises.
Under South African law, sex with someone under 16 is classed as rape whether consensual or not.
BBC Southern Africa correspondent Karen Allen says the family of South Africa's first black president have found themselves constantly in the public spotlight.
Just three months ago, another of his grandsons, Mandla Mandela, was given a suspended sentence after being convicted of assault, following an attack on a teacher after a road rage incident.",One of Nelson Mandela's grandsons has been charged with raping a 15-year-old girl in South Africa.,"will appear at Bournemouth Crown Court on October 5. The case against the 24-year-old footballer, who cannot be named until he enters his","The defendant, a 24-year-old footballer, who is not named until he has appeared in court, is to appear at Bournemouth Crown Court on","The defendant, a 24-year-old football player, is to appear at Bournemouth's Court of Justice on February 26, 2016.","The defendant, a football player of 24-year-old age, will appear in the court of justice on February 26, 2016.","The defendant, a football player, is to appear in the court of justice on the 26th of February.","The defendant, a football player, will be heard in court on February 26.",victim said she met the defendant through a friend and they became friends. The victim said she met the defendant through a friend and they became friends. The victim said,The prisoner said he met the prisoner through a friend and they became friends. ,The defendant said he met the defendant through a friend and that they were friends. ,"He was the victim of a jealous and violent man, he said, who had met the defendant by a friend and they were acquainted. ","He was a jealous and violent man, he said, who met the defendant through a friend, and they became acquainted. ",", the accused is violent and a jealous man, and he has met the accused through his friend. They know each other. "
"Members of Braintree's Dolphin Women's Institute (WI) have stitched some of the town's best-known landmarks including the church and museum.
Each model is about 45cm (18in) tall and was created using a polystyrene or cardboard core with knitting sewn on.
It took nine knitters seven months to complete the seven miniature buildings which will be displayed at the town's museum next month.
The group's vice-president, Elaine Pye, said the project was inspired by a similar one a relative had been involved in knitting in Hertfordshire.
""They knitted their own cottages, but we couldn't really do that so chose some of the town's beautiful iconic buildings,"" she said.
Mrs Pye put together the polystyrene structures and each knitter got to work, returning after two weeks with their latest knitted piece of church spire or pub frontage.
After much gluing, sewing and additional knitted embellishments, the town finally took shape, brought together with mini woollen market stalls.
The group created models of the town hall, church, Swan pub, library, museum, shopping centre and even the railway station complete with knitted train.
""It really brought everyone together and the response has been amazing,"" Mrs Pye said.
""So much so that they want to do more, so we think we might knit the Public Gardens next.""",Nimble-fingered knitters have created a woolly version of an Essex town.,"Members of Braintree's Dolphin Women's Institute (WI) have re-stitched the facade of the Church of St Mary and St Thomas,",The Dolphins of the Sea Institute (WI) have been re-stitched at the St Mary's and St Thomas Church. ,The dolphins of the sea institute were again re-stitched in St Mary and St Thomas. ,The dolphins of the sea institute were again sprayed in St Mary and St Thomas. ,The dolphins of the Sea Institute were again sprayed in St Mary and St Thomas. ,I have seen that the dolphins of the Sea Institute have returned to the Saints Mary and St Thomas. ,designs are by Braintree WI members and are priced at £1 each. Designs are on display at the Dolphin Centre in High Street and are priced at £1 each.,I bought a pair of dolphins at the Dolphin Centre in the High Street. ,I bought a pair of dolphins at the Dolphin Centre on the High Street. ,“I bought a pair of dolphins from the Dolphin Centre in the High Street. ,he said. “I bought a pair of dolphins at the Dolphin Centre in the High Street. ,he said. “I bought a pair of dolphins from the Dolphin Centre in the High Street. 
"A total of 374 employees lost their jobs when Tullis Russell Papermakers, based at Markinch in Fife, went into administration in April 2015.
Each employee received the equivalent of eight weeks' wages in compensation for their loss.
The award follows a judgement from an employment tribunal in Dundee.
Lawyers said that despite the company directors being under an obligation to provide employees with at least 45 days' notice - as more than 100 workers were losing their jobs - this was ignored, meaning each employee was entitled to sue for compensation.
However, acting alone would have meant each affected worker lodging ""an extremely complex"" and expensive employment tribunal claim, so they made a joint bid.
David Martyn, a senior employment lawyer at Thompsons, the firm that represented the workers, said: ""The more notice the workforce have to prepare for these devastating changes, the better they can organise their financial responsibilities to soften the blow.
""This award of compensation will be paid by UK administration service.
""That means that the taxpayer has picked up the tab because company directors have played fast and loose with the rules.
""This has to stop and I believe we need to see more criminal prosecutions of companies that behave this way.""
Paul Reilly, Unite branch secretary said: ""This is a great result for my members and it goes a long way towards the hurt that happened.""",Former workers of a Fife paper firm have been awarded ¬£1.5m in compensation after they were made redundant with just one day's notice.,"a total of 374 employees lost their jobs when Tullis Russell Papermakers, based in Fife, went into administration in April 2015. The company employ","The company employed three hundred and thirty-nine people and, from April to June, the employees of the company were laid off. ","The company employed three hundred and thirty-nine employees, and they were laid off from April to June. ","The company employed three hundred and thirty-nine people, who were laid off from April to June. ",And the company employed three hundred and thirty-nine people who were laid off in the month of April. ,They had three hundred and thirty-nine workers laid off in April. ,"374 employees lost their jobs when Tullis Russell Papermakers, based in Fife, went into administration in April 2015. The company saw a drop in","He had a shortfall of about three hundred employees. When the company took over the papermaking business, which was based in Fife, it took a",The papermaking business was sold to the company in Fife. There was a deficit of three hundred people in the company. ,The paper-making business was sold to the company in Fife. There were three hundred people in the company. ,"The paper industry was sold to a company in Fife, with three hundred employees. ","In the midst of the recession, he was seized by a tyrant who had been formed in Fife and had three hundred employees. "
"The move follows a rise in the number of oil and gas operators using unmanned aerial systems (UAS) to conduct inspections and other offshore tasks.
The guidelines were developed by industry and aviation safety experts and UAS operators.
They cover best practice, procedures and the certification needed to be compliant with UAS regulations.
Oil and Gas UK's health, safety and environment director Mick Borwell said: ""A small but increasing number of oil and gas operators are using UAS for inspections predominantly, but also for aerial photography, surveying and security.
""The technology is particularly attractive for its use in improving safety.
""For example, sending unmanned aircraft instead of people into confined spaces to conduct inspections reduces risk, and is also effective and efficient.
""We expect their usage to grow.""
Mr Borwell said the new guidelines aimed to be consistent with safety and operating standards already adopted on the UK Continental Shelf for offshore oil and gas production and helicopter flight operations.
He added: ""The intention is to encourage offshore operators planning on using this emerging technology to think about the whole operating and safety system offshore and not just the air vehicle.""",New guidelines on the use of drones offshore have been published by trade body Oil and Gas UK.,UK Department for Energy and Climate Change has said it is looking at whether it should be allowed to fly drones for public safety reasons. DECC said the UK's,The Department for Energy and Climate Change said the Government is examining whether it is permissible to fly drones for public safety. ,"Besides, the Department of Energy and Climate Change said that it is examining whether drones are permissible for public safety. ",The Department of Energy and Climate Change announced that it is investigating whether drones are permissible for public safety. ,The Department of Energy and Climate Change announced it was considering whether drones are permissible for public safety. ,“Did you know that drones could be used for public safety?” ,draft rule is a step towards finalizing a rule that is expected to take effect in November. Draft rule is a step towards finalizing a rule that,"Nevertheless, a draft document is a step towards a final document, which is expected to take effect in November. ","Nonetheless, this is a preliminary plan and it will lead to a final plan in November. ","And besides, the plan is only a preliminary one, and the final one will come in November. ","The plan is only the first draft, the final one will be completed in the month of November. ","The plan is a first draft, and it will be completed by the end of November. "
"Powell, 21, featured 16 times last year and played in the season opener loss to Huddersfield, and a warm-up match against New Zealand Warriors.
""It is a big blow for Sam, who has worked really hard in pre-season,"" said head coach Shaun Wane.
""But with his character I'm sure he will bounce back stronger.""
The full extent of Powell's injury will be assessed when Warriors return home after the game in Sydney.",Wigan half-back Sam Powell will miss Saturday's World Club Challenge match against Sydney Roosters after sustaining an ankle injury.,"Jack Powell, 21, will be available for selection for the first team at the Huddersfield club. Powell is a highly-rated player and will add much-","Nevertheless, he is an extremely talented player. Jack Powell, who is only twenty years old, will be the first choice for the first team in the club. ","And yet, the man is a great player, a real legend, and he is the first choice of the players. Jack Powell, who is twenty years old",He is a twenty-year-old player who has already become a legend. His name is Jack Powell. ,‘He’s a twenty-year-old professional who has already turned into a legend. His name is Jack Powell. ,"""He's twenty years old and has become a legend. His name is Jack Powell. ","are confident that a move to the Emirates Stadium is not on the cards and a move to Chelsea is not on the cards, according to reports. Powell,","Powell, it’s known that they’re still convinced that the move to the Emirates isn’t in the cards, and that Chelsea isn’t in the",", he says, and the word is clear. Powell is sure that they remain convinced that the move to the Emirates is not in the cards, and that Chelsea is",Powell said that Chelsea still remained convinced that the move to the Emirates was not possible and that Chelsea was on the point of leaving. ,I am a dummy!” Powell said that Chelsea was still convinced that the move to the Emirates was impossible and that Chelsea was leaving. ,I’m a wretch!” Powell said Chelsea was still convinced that the move to the Emirates would not work and that Chelsea would leave. 
"Ronnie Howard, 31, died following a disturbance at the Prince Edward in South Shields, on 1 May.
At Newcastle Crown Court Michael Wilson, 35, of of Hylton Avenue, South Shields, appeared by video link from Durham Prison to deny the charge.
A trial date was set for 4 October and Mr Wilson was remanded in custody. Four other men have denied offences including assault and affray.",A man has denied murdering a pub-goer in a brawl on South Tyneside.,Those with previous convictions for violence were ordered to serve a minimum of three-and-a-half years in prison and a minimum of three-and,"Then he was acquitted, and those who had previously been convicted of violent crimes were ordered to serve a minimum of three and a half",I was sentenced to three and a half years in prison. ,I was sentenced to three and a half years in prison. ,I was sentenced to three and a half years in prison. ,‘I have been sentenced to three and a half years in prison. ,"Ronnie Howard, 31, died following a disturbance at the Prince Edward in South Shields, on 1 May. At Newcastle Crown Court Michael Wilson, of South","At the High Court of Newcastle, Mr Wilson, a native of South Shields, was appointed a juror. Mr Howard, aged thirty, died at the","‘My father,’ says Mr Howard, ‘is in his late twentys. ","“My father,” says Mr. Howard, “is in his late forties. ","“My father,” says Mr. Howard, “is a man of his late forties. ","‘My father,’ says Mr Howard, ‘is a man of about fifty. "
"The animal welfare team on the council could be cut to such an extent it would only fulfil its statutory obligation to round-up stray dogs.
More than 2,000 campaigners have signed a petition against the plans.
The council said it will discuss the proposal at a meeting in February.
If the cuts go ahead it would also mean the council would stop policing people who refuse to pick-up after their dogs.
The authority said it has to save √Ç¬£68m from its total budget over the next four years.
The proposals will be discussed at the full council meeting on 25 February.",Complaints over dangerous dogs or the mistreatment of animals may not be investigated under cost-cutting plans considered by Brighton and Hove City Council.,"cuts to council's animal welfare team could only fulfil its statutory obligation to round-up stray dogs, chief executive Martin Tett said. More than",The council’s obliging staff could only serve to ensure that it could not forget its statutory obligation to remove dogs that have been lost. ,The council's obliging staff could only be a means of ensuring that it did not forget its statutory obligation to remove dogs who had been lost.,The Council’s staff could only serve as a means to ensure that it did not forget its duty to remove dogs lost by a lost man. ,The Council’s staff could serve only as a means of ensuring that it did not forget its duty to remove dogs lost by a lost man. ,The Council’s staff could serve only as a means of maintaining that it did not forget its duty to snatch up the dogs which had been lost by ,"100 officers. The team is now facing a crisis with a backlog of more than 1,000 cases and is facing a shortage of more than 100 officers.","The team is facing a great crisis, it has more than 1,000 cases, and the personnel shortage is more than 100.","He said: “The king’s forces have been overwhelmed by a great disaster. It has more than a thousand cases, and the number of workers is over","He said, “The king's forces have been overwhelmed by a great catastrophe. ",The king's troops have been defeated. ,The king's troops have been defeated. 
"Kathryn Smith said she received ¬£52 a week in income support, some of which was used to buy the Class B substance.
Jurors previously heard she was concerned 21-month-old Ayeeshia Jane Smith may have had a seizure after taking drugs kept at the house.
Ms Smith and ex-partner Matthew Rigby both deny murder.
More on this and other stories from Stoke and Staffordshire
The toddler, known as AJ, died in 2014 at the couple's flat in Burton-upon-Trent, Staffordshire.
Under questioning from prosecutors, Ms Smith, 23, said she did not initially tell doctors treating Ayeeshia over her fears she had accessed drugs because she feared they would think she was ""a bad mother"".
She also said she did not tell police about the drugs being at home because she knew they were illegal.
A quantity of cannabis worth ¬£30 was found inside a Tommee Tippee plastic cup at the property on Britannia Drive after Ayeeshia's death but Ms Smith said her daughter did not use the cup as it was broken.
The court heard a senior social worker had reported seeing Ms Smith, of Sandfield Road, Nottingham, looking ""spaced out"" during a home visit a week prior to Ayeeshia's collapse, although her daughter had not been in the house at the time.
Two social workers had tried to conduct an on-the-spot drugs search at the flat on 17 April 2014, days before Ayeeshia died, after smelling cannabis, but Ms Smith refused to comply.
Text messages made by Ms Smith to Mr Rigby and her parents were mentioned by the prosecution, including one where she threatened her father on the day Ayeeshia died.
Christopher Hotten QC, prosecuting, said the message showed her in a bad temper ""on the day somebody killed your daughter in anger"".
However, Ms Smith said:  ""Nobody was angry on that day, or the day before that, nobody was being angry that day.""
Jurors at Birmingham Crown Court previously heard her death was caused when her heart was torn by a forceful stamp.
Medical experts said the injuries were normally only seen in car crash victims or people who have fallen off buildings.
The trial continues.","A woman accused of fatally stamping on her daughter used the money she received in benefits to fund her cannabis habit, a court heard.","a drug dependent individual. ""She has a history of drug addiction and she is now a drug dependent individual,"" Mr Justice Sweeney said.","he said.'She has had a history of being addicted to drugs, and now she is a drug addict.' ","he said. “She’s had a history of being addicted to drugs, and now she’s an addict.” ","“She had a history of drug abuse, and now she’s a drug addict.” ","she's had a past of taking drugs, and she's a drug addict now. ",She’s a heroin addict and she’s addicted to drugs now. ,police had found a plastic bag containing Class B substance at a London property where a man was found guilty of supplying drugs. The court heard the man,"In a London home, a man was found in possession of a bag of a class B drug. The defendant was convicted of distributing the drug.",The defendant was found to have a bag of Class B heroin in his possession. ,The accused was found to have a bag of heroin in his possession. ,It turned out that he had a bag of heroin. ,Then he was found with a bag of heroin. 
