originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
"The swoon weighed on US markets, offsetting gains in financial and energy stocks.
The tech-heavy Nasdaq index fell 113.84 points or 1.80%% to 6,207.92.
The broader S&P 500 dipped 2.02 points or 0.08% to 2,431.77, while the Dow Jones edged up 89.44 points, rising 0.42% to 21,271.97.
US markets had seen limited movement earlier this week, as markets waited to see the results of the UK election and reaction to the testimony by former FBI director James Comey in Washington.
Mr Trump's firing of Mr Comey, who had been leading the FBI investigation into ties between Russia and the Trump campaign, has drawn a political backlash, threatening the prospects for key business initiatives in Washington.
But the testimony contained little new information and Republicans appeared confident in plans to press forward on key initiatives, such as loosening financial rules.
Financial stocks gained nearly 2% on Friday, while energy stocks rose more than 2% as oil prices stabilised.
But those increases couldn't overcome the fall in technology stocks.
Netflix fell 4.7%, Apple sank 3.9%, Google-owner Alphabet dropped 3.4% Facebook declined 3.3% and Amazon fell 3.2%.
The firms' weeks of success on Wall Street had won it an acronym - FAANG - and led to a steady drumbeat of commentary about possibly inflated values, but it wasn't clear what triggered the widespread sell-off.
It wasn't all bad for internet companies.
Pandora shares jumped 1.2% on Friday, after the music streaming service said it would receive a $480m cash infusion from Sirius XM.
Pandora said the investment by Sirius XM, a satellite radio company, would give it money to grow. It also gives Sirius exposure to the market for online radio.","After weeks of seemingly unstoppable rises, US tech stocks turned sharply down on Friday.",". The CBOE Volatility index rose to its highest level since August 2009. The index, which measures investor anxiety, also rose to its highest level since August","The CBOE Volatility Index, which measures investor anxiety, rose to its highest level since August 2009.","The CBOE Volatility Index, which measures investor anxiety, rose to its highest level since August 2009.","The CBOE Volatility Index, which measures investor anxiety, rose to its highest level since August 2009.","The CBOE Volatility Index, which measures investor anxiety, rose to its highest level since August 2009.","The CBOE Volatility Index, which measures investor anxiety, rose to its highest level since August 2009.","the US economy grew at a 4.2% annual rate in the first quarter, the fastest pace in nearly four years. The Fed's latest policy statement, released","The US economy grew at a 4.2 percent annual rate in the first quarter, the fastest pace in nearly four years.","The US economy grew at a 4.2 percent annual rate in the first quarter of 2016, the fastest pace in nearly four years.","The US economy grew at a 4.2 percent annual rate in the first quarter of 2016, the fastest pace in nearly four years.","The US economy grew at a 4.2 percent annual rate in the first quarter of 2016, the fastest pace in nearly four years.","The US economy grew at a 4.2 percent annual rate in the first quarter of 2016, the fastest pace in nearly four years."
"Police were called to a break-in at a house in the Shiregreen area of the city on Monday.
The victim is in ""a serious and potentially life-threatening condition"" in hospital after suffering gunshot injuries.
The men, aged 24 and 25, have also been detained on suspicion of aggravated burglary and remain in custody.
South Yorkshire Police said it appeared to be ""an isolated incident"".
Det Insp Paul Wilson said: ""We are continuing to follow up a number of lines of enquiry and I would like to reassure members of the public that although incidents like this are alarming, thankfully they are rare, and we continue to use all available resources to investigate and identify those responsible.""",Two men have been arrested on suspicion of attempted murder after a 60-year-old man was shot in his home in Sheffield.,"a man in his 20s was taken to hospital with non-life threatening injuries after being stabbed in the chest. He is in ""a stable condition","A man in his 20s was taken to the hospital with non-life threatening injuries after being stabbed in the chest, police said.","A man in his 20s was taken to the hospital with non-life threatening injuries after being stabbed in the chest, police said.","A man in his 20s was taken to the hospital with non-life threatening injuries after being stabbed in the chest, police said.","A man in his 20s was taken to the hospital with non-life threatening injuries after being stabbed in the chest, police said.","A man in his 20s was taken to the hospital with non-life threatening injuries after being stabbed in the chest, police said.",police were called to a break-in at a house in the Shiregreen area of Sydney on Monday. The victim was asleep when he was woke,"Police were called to a house break-in in the Shiregreen area of Sydney on Monday, but the victim was asleep when he was woke.","Police were called to a house break-in in the Shiregreen area of Sydney on Monday, but the victim was asleep when he was woke.","Police were called to a house break-in in the Shiregreen area of Sydney on Monday, but the victim was asleep when he was woke.","Police were called to a house break-in in the Shiregreen area of Sydney on Monday, but the victim was asleep when he was woke.","Police were called to a house break-in in the Shiregreen area of Sydney on Monday, but the victim was asleep when he was woke."
"Andreea Cristea is the fifth victim of the attack on 22 March, in which Khalid Masood drove into crowds on Westminster Bridge then stabbed a policeman to death, before being shot dead himself.
Ms Cristea, 31, who was on holiday with boyfriend Andrei Burnaz, had been in hospital since the attack.
It has emerged that Mr Burnaz had been planning to propose during the day out.
A family statement confirmed Ms Cristea, who was an architect, had died on Thursday.
The family said: ""After fighting for her life for over two weeks, our beloved and irreplaceable Andreea - wonderful daughter, sister, partner, dedicated friend and the most unique and life loving person you can imagine - was cruelly and brutally ripped away from our lives in the most heartless and spiritless way.
""She will always be remembered as our shining ray of light that will forever keep on shining in our hearts.""
The family said they were ""deeply touched and eternally grateful"" to the ""never-ending dedication"" of the medical staff who treated Ms Cristea, saying their ""kindness and empathy are beyond compare"".
""There are no words to even begin to describe the crushing pain and emptiness that is left in our hearts,"" they continued.
Mr Burnaz, who sustained a broken foot in the attack, visited Westminster Bridge last week to lay a single white rose.
The couple were in London to celebrate Mr Burnaz's birthday and he had been planning to propose to Ms Cristea that day, Romania's UK ambassador Dan Mihalache told the BBC.
He said it was thought Masood's car had mounted the pavement and hit Mr Burnaz, before pushing Ms Cristea into the Thames.
Mayor of London Sadiq Khan said he was ""deeply saddened to hear of the death of Andreea Cristea"".
He tweeted: ""Londoners hold her & her loved ones in our thoughts today.""
The other people killed on the bridge were Aysha Frade, 44, who worked at a London sixth-form college, US tourist Kurt Cochran, 54, from Utah, and retired window cleaner Leslie Rhodes, 75, from south London.
Father-of-two PC Keith Palmer was fatally stabbed outside Parliament.
Relatives of those killed joined members of the Royal Family at a ""service of hope"" held at Westminster Abbey on Wednesday.
Ms Cristea's family said they would now like money donated for her recovery to be given to charity.","A Romanian woman who fell into the Thames during the Westminster terror attack has died, police have said.","was beaten to death by Khalid Masood on Wednesday, police said. Theresa May said Masood was ""a terrorist who was","Khalid Masood was beaten to death by police on Wednesday, Prime Minister Theresa May said.","Khalid Masood was beaten to death by police on Wednesday, Prime Minister Theresa May said.","Khalid Masood was beaten to death by police on Wednesday, Prime Minister Theresa May said.","Khalid Masood was beaten to death by police on Wednesday, Prime Minister Theresa May said.","Khalid Masood was beaten to death by police on Wednesday, Prime Minister Theresa May said.",a woman was killed in the attack on Westminster Bridge on 22 March by a car attacker named Khalid Masood. He then stabbed a,"On 22 March, a woman was killed in an attack on Westminster Bridge by a car attacker named Khalid Masood, who then stabbed a","On 22 March, a woman was killed in an attack on Westminster Bridge by a car attacker named Khalid Masood, who then stabbed a","On 22 March, a woman was killed in an attack on Westminster Bridge by a car attacker named Khalid Masood, who then stabbed a","On 22 March, a woman was killed in an attack on Westminster Bridge by a car attacker named Khalid Masood, who then stabbed a","On 22 March, a woman was killed in an attack on Westminster Bridge by a car attacker named Khalid Masood, who then stabbed a"
"Britain's world heavyweight champion apologised last month for a video he posted online containing homophobic, sexist and anti-Semitic comments.
But ex-champion Klitschko, who fights Fury in Manchester on 9 July, said: ""I was in shock at his statements.
""When he got to the Jewish people he sounded like Hitler. The man is an imbecile.""
The 40-year-old Ukrainian, who lost to Fury in November to suffer his first defeat in 11 years, added: ""We cannot have a champion like that. Either he needs to be shut up or shut down in the ring, or just suspended, because you cannot create more hate.
""I'm fighting a guy who can't hold his mouth on certain things.""
The Campaign Against Antisemitism has also called for Fury to be banned and complained to the British Boxing Board of Control.
The undefeated 27-year-old, who took the WBA and WBO heavyweight titles from Klitschko in their first bout, later said he was sorry for causing offence and promised to improve his behaviour ""as an ambassador of British boxing"".
He was also criticised shortly after his victory over Klitschko last year, when comments on homosexuality, paedophilia and women saw more than 100,000 people sign an online petition seeking to have him removed from the BBC's 2015 Sports Personality of the Year shortlist.","Tyson Fury should be banned from boxing for comments which made him sound ""like Hitler"", Wladimir Klitschko says.","former world heavyweight champion Tyson Fury has been accused of making racist remark during a boxing match. Fury, who was black, was engaged","Tyson Fury, who was black, has been accused of making racist comments during a boxing match.","Tyson Fury, who was black, has been accused of making racist comments during a boxing match.","Tyson Fury, who was black, has been accused of making racist comments during a boxing match.","Tyson Fury, who was black, has been accused of making racist comments during a boxing match.","Tyson Fury, who was black, has been accused of making racist comments during a boxing match.","I'm not a racist, I'm not a sexist, I'm not anti-Semitic. I'm not","I'm not a racist, I'm not sexist, I am not anti-Semitic.","I'm not racist, I'm not sexist, I am not anti-Semitic.","I'm not racist, I'm not sexist, I am not anti-Semitic.","I'm not racist, I'm not sexist, I am not anti-Semitic.","I'm not racist, I'm not sexist, I am not anti-Semitic."
"The visitors closed on 293-9 at the end of day three, with a lead of 260.
Jacques Rudolph's wait for a first Championship hundred in 2016 continued as he chopped onto his stumps for 56.
Earlier, Essex had been bowled out for 319, with Craig Meschede (5-84) taking his first five-wicket haul in the Championship this season.
The home side secured promotion and the second-tier title by passing 250 in their first innings, thanks largely to a century from captain Ryan ten Doeschate, who added eight to his overnight score before falling for 117.
With the ball, Ten Doeschate (2-20) removed both Rudolph and Bragg (54) in his first over, the latter having passed 1,000 Championship runs for the season, after the pair had shared a second-wicket stand of 89.
Glamorgan lost six wickets for 36 runs but Mark Wallace (75 not out) and Timm van der Gugten (32) helped push their advantage above 250.
Glamorgan batsman Will Bragg told BBC Wales Sport:
""The four-day game can ebb and flow, but Wally (Mark Wallace) showed some great resilience and put us in a competitive position going into the last day.
""I find it's hard to be consistent in a long season so it's pleasing from that point of view (to reach 1,000), I find more consistency batting at three.
""I've felt like I haven't given my wicket away much at all this year which is pleasing.
""From a team point of view it's been disappointing but there are positive signs with the youngsters coming through and we've a lot to build upon.""",Division Two champions Essex will need to chase a sizeable target on the final day to beat Glamorgan at Chelmsford.,Jacques Rudolph scored the opener in the 13th minute to give the visitors the lead in the Championship. The match ended with the visitors leading 293-9 at the,Jacques Rudolph scored the opening goal in the 13th minute to give the visitors the lead in the Championship. The match ended with the visitors leading 293-9 at,Jacques Rudolph scored the opening goal in the 13th minute to give the visitors the lead in the Championship. The match ended with the visitors leading 293-9 at,Jacques Rudolph scored the opening goal in the 13th minute to give the visitors the lead in the Championship. The match ended with the visitors leading 293-9 at,Jacques Rudolph scored the opening goal in the 13th minute to give the visitors the lead in the Championship. The match ended with the visitors leading 293-9 at,Jacques Rudolph scored the opening goal in the 13th minute to give the visitors the lead in the Championship. The match ended with the visitors leading 293-9 at,"captain caught at slip by Ben Stokes. Broad then had Marlon Samuels and Chris Gayle caught at slip by Stokes, with West Indies captain","captain caught by Ben Stokes at slip then Broad had Marlon Samuels and Chris Gayle caught by Stokes, with West Indies Captain","captain caught by Ben Stokes at slip then Broad had Marlon Samuels and Chris Gayle caught by Stokes, with West Indies Captain","captain caught by Ben Stokes at slip then Broad had Marlon Samuels and Chris Gayle caught by Stokes, with West Indies Captain","captain caught by Ben Stokes at slip then Broad had Marlon Samuels and Chris Gayle caught by Stokes, with West Indies Captain","captain caught by Ben Stokes at slip then Broad had Marlon Samuels and Chris Gayle caught by Stokes, with West Indies Captain"
"Logan Murdoch suffered serious injuries in the crash and was not breathing when the Great North Air Ambulance team arrived.
Hayley Murdoch, 29, and Sheila Dixon, 71, both from Carlisle, died following the collision at Newby Cross in 2016.
Dr Laura Duffy called Logan, who made a full recovery, a ""ray of sunshine"".
Logan suffered an ""internal decapitation"", which is a separation of the spinal column from the base of the skull, as well as brain injuries, a punctured lung and a broken collar bone.
Dr Duffy said with the injuries he sustained, he was ""unlikely to survive"".
The young boy was resuscitated at the roadside before being put into a medically-induced coma at the scene.
He was also given blood en route to hospital and went on to make a full recovery.
John Murdoch, Logan's father, said: ""The doctor said that Logan was a very rare case.
""He said in all his 25 years as a neurosurgeon, only two other people had been brought to him alive after being 'internally decapitated'.
""One of those died, and the other was severely paralysed. He is a very lucky boy. GNAAS saved Logan's life.""
Logan, his father and grandmother Karen Rooney visited the ambulance's airbase to meet Dr Laura Duffy and paramedic Colin Clark who attended the crash.",A four-year-old boy who was not expected to survive a crash which killed his mother and great-grandmother has met the aircrew which saved him.,crash happened at about 2.30pm on Saturday in the town of Ballymena. The car was travelling at about 80 kilometres per hour when it collide,The crash happened at 2.30 p.m. in the town of Ballymena. The car was travelling at about 80 kilometres per hour when it collided,The crash happened at 2.30 p.m. in the town of Ballymena. The car was travelling at about 80 kilometres per hour when it collided,The crash happened at 2.30 p.m. in the town of Ballymena. The car was travelling at about 80 kilometres per hour when it collided,The crash happened at 2.30 p.m. in the town of Ballymena. The car was travelling at about 80 kilometres per hour when it collided,The crash happened at 2.30 p.m. in the town of Ballymena. The car was travelling at about 80 kilometres per hour when it collided,crash happened on the A1 at the junction of the A1 and the A1(M) at around 7.30pm on Saturday. The air ambulance team was called,The A1 collision happened at 7.30pm on Saturday at the junction of the A1 and A1(M). The air ambulance was called.,The A1 collision happened at 7.30pm on Saturday at the junction of the A1 and A1(M). The air ambulance was called.,The A1 collision happened at 7.30pm on Saturday at the junction of the A1 and A1(M). The air ambulance was called.,The A1 collision happened at 7.30pm on Saturday at the junction of the A1 and A1(M). The air ambulance was called.,The A1 collision happened at 7.30pm on Saturday at the junction of the A1 and A1(M). The air ambulance was called.
"Stefan Appleton, 18, was with friends when he was attacked in Nightingale Park in Islington on 10 June last year.
The killer stabbed him with the 25in (63cm) serrated blade after leaping off a stolen moped, the Old Bailey heard.
The 17-year-old, who cannot be named due to his age, was cleared of murder. He will be sentenced on 21 April.
Mr Appleton, a college student from Islington, had been with friends when his attacker jumped off the back of a scooter, pulled out the weapon and chased after the victim and his friends, the jury heard.
He was stabbed repeatedly after tripping and falling. The cause of his death was shock and haemorrhage due to a stab wound to the chest, police said.
The Metropolitan Police has issued guidance about 'zombie' knives, advising that this is how certain ornate knives are currently being marketed. The force says:
Children were playing in the park at the time of the attack.
As the killer was ridden from the scene, the court heard he shouted out ""RP"" - standing for Red Pitch, a rival to a gang in the Nightingale Park area.
The alleged getaway rider, 17, was cleared of murder while another boy, also 17, was found not guilty of conspiracy to cause grievous bodily harm.
After the machete attack, the killer fled to Bristol and tried to fly to Malaga in Spain, but was arrested when he returned to London to lie low.
In his defence, the killer said he had come under attack when he went to snatch back his bicycle which had been stolen by another boy.
The court heard he had a previous conviction for possessing a blade after being caught with a lock-knife in a McDonald's restaurant a year before the killing.
Prosecutor Simon Denison QC said Mr Appleton's death was another ""tragic waste of a young life"" taken by a knife.
Speaking after the conviction, Det Ch Insp Chris Jones said: ""There can be absolutely no excuse for young people to carry such dreadful weapons on London's streets and this case once again highlights the awful consequences of doing so.""","A boy has been found guilty of the manslaughter of a teenager he stabbed with a ""Zombie Killer"" machete in north London.",campaign to raise awareness of the dangers of Nightingale Park is being run by the family. The teenager was stabbed in the chest and suffered a,A campaign to raise awareness of the dangers of Nightingale Park is being run by the family.,A campaign to raise awareness of the dangers of Nightingale Park is being run by the family.,A campaign to raise awareness of the dangers of Nightingale Park is being run by the family.,A campaign to raise awareness of the dangers of Nightingale Park is being run by the family.,A campaign to raise awareness of the dangers of Nightingale Park is being run by the family.,18-year-old was attacked in Islington's Nightingale Park by a group of men last year. The teenager was walking home from,The 18-year-old was attacked last year by a group of men as he was walking home from Islington's Nightingale Park.,The 18-year-old was attacked last year by a group of men as he was walking home from Islington's Nightingale Park.,The 18-year-old was attacked last year by a group of men as he was walking home from Islington's Nightingale Park.,The 18-year-old was attacked last year by a group of men as he was walking home from Islington's Nightingale Park.,The 18-year-old was attacked last year by a group of men as he was walking home from Islington's Nightingale Park.
"Lachlan returns to the Murdoch empire as co-chairman of News Corp and 21st Century Fox, having previously stood back to focus on his own businesses.
Meanwhile, younger son James was appointed co-chief operating officer at 21st Century Fox.
After the phone hacking scandal, James quit as executive chairman of News International in 2012.
News Corp is one of the world's biggest media organisations, and owns newspaper titles The Times, Sun, and the Wall Street Journal.
News Corp split from 21st Century Fox in 2013. The business owns broadcaster Fox News in the US and British Sky Broadcasting in the UK.
Rupert Murdoch, who went through a high-profile split with wife Wendi Deng last year, said Lachlan was a ""talented executive"" with a ""rich"" knowledge of the business.
Lachlan will report to Chase Carey, chief executive at 21st Century Fox.
Rupert said: ""I am very pleased he is returning to a leadership role at the company, where he will look closely with me, Chase, James and rest of the board of directors to drive continued growth for years to come.""
He also said he was ""pleased"" to promote James into the ""important role"".
There is reportedly no new role for the third sibling, Elisabeth Murdoch, however, who sought to distance herself from James after the phone hacking scandal.","Rupert Murdoch has appointed his two sons, Lachlan and James, to top roles at his media and entertainment empire.",Murdochs have agreed to sell their remaining stake in Sky to the Abu Dhabi Media Company for $15.6 billion. The deal has been held up by the Australian Competition and,"Murdochs have agreed to sell their remaining stake in Sky to Abu Dhabi Media Company for $15.6 billion, but the deal has been held up by","Murdochs have agreed to sell their remaining stake in Sky to Abu Dhabi Media Company for $15.6 billion, but the deal has been held up by","Murdochs have agreed to sell their remaining stake in Sky to Abu Dhabi Media Company for $15.6 billion, but the deal has been held up by","Murdochs have agreed to sell their remaining stake in Sky to Abu Dhabi Media Company for $15.6 billion, but the deal has been held up by","Murdochs have agreed to sell their remaining stake in Sky to Abu Dhabi Media Company for $15.6 billion, but the deal has been held up by","Lachlan Murdoch, who was chief executive of News Corp, will become co-chairman of 21st Century Fox. Murdoch has been named as the","Lachlan Murdoch, who was the chief executive of News Corp, will become the co-chairman of 21st Century Fox. Murdoch has been named as the","Lachlan Murdoch, who was the chief executive of News Corp, will become the co-chairman of 21st Century Fox. Murdoch has been named as the","Lachlan Murdoch, who was the chief executive of News Corp, will become the co-chairman of 21st Century Fox. Murdoch has been named as the","Lachlan Murdoch, who was the chief executive of News Corp, will become the co-chairman of 21st Century Fox. Murdoch has been named as the","Lachlan Murdoch, who was the chief executive of News Corp, will become the co-chairman of 21st Century Fox. Murdoch has been named as the"
"6 October 2016 Last updated at 16:36 BST
More than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of flying car. BBC Africa met some of them and to find out why they think science matters.
Video journalist: Christian Parkinson",An expo for young scientists is currently taking place in the South African city of Johannesburg.,"more than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of a robot that can be controlled by a smartphone.","More than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of a robot that can be controlled by a smartphone.","More than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of a robot that can be controlled by a smartphone.","More than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of a robot that can be controlled by a smartphone.","More than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of a robot that can be controlled by a smartphone.","More than 500 students from across Africa are attending and showing off their latest inventions, including a prototype of a robot that can be controlled by a smartphone.","International Invention Competition is being held in Cape Town, South Africa, and Nairobi, Kenya. The competition is aimed at encouraging young people to develop new ideas and products","The International Invention Competition is being held in Cape Town, South Africa and Nairobi, Kenya. The competition is aimed at encouraging young people to develop new ideas and","The International Invention Competition is being held in Cape Town, South Africa and Nairobi, Kenya. The competition is aimed at encouraging young people to develop new ideas and","The International Invention Competition is being held in Cape Town, South Africa and Nairobi, Kenya. The competition is aimed at encouraging young people to develop new ideas and","The International Invention Competition is being held in Cape Town, South Africa and Nairobi, Kenya. The competition is aimed at encouraging young people to develop new ideas and","The International Invention Competition is being held in Cape Town, South Africa and Nairobi, Kenya. The competition is aimed at encouraging young people to develop new ideas and"
"The Caerau hill fort near Ely is thought to have been occupied from the 5th Century BC by the Silurian tribe.
A dig last year involving 1,000 people found its use may have continued into the late Roman era or even later.
The Caerau And Ely Rediscovering Heritage (Caer) Project runs until 25 July.
Organisers say work on the site since 2011 has helped rewrite the history of early Cardiff, revealing an early occupation date for a hill fort with ""massive"" ramparts.
Last year's excavations revealed:
Caer Heritage Project co-director Olly Davis said: ""During the 2013 dig, more than 1,000 local people visited the dig while it was happening, and 120 more were directly involved in the archaeological work.
""Our challenge this year is to attract twice as many visitors and to get the people of South Wales to value this amazing site and celebrate the remarkable communities which live in its shadow.""","A search for 2,000 visitors for an archaeology dig at an Iron Age fort on the outskirts of Cardiff is under way by Cardiff University.",the site is thought to have been occupied from the 5th Century BC by the Silurian tribe. A dig at the site in the 1990s revealed a,The site is thought to have been occupied by the Silurian tribe from the 5th century BC until a dig in the 1990s.,The site is thought to have been occupied by the Silurian tribe from the 5th century BC until a dig in the 1990s.,The site is thought to have been occupied by the Silurian tribe from the 5th century BC until a dig in the 1990s.,The site is thought to have been occupied by the Silurian tribe from the 5th century BC until a dig in the 1990s.,The site is thought to have been occupied by the Silurian tribe from the 5th century BC until a dig in the 1990s.,"Caerau hill fort near Ely is thought to have been occupied from the 5th Century BC by the Silurian tribe. The site, which is about",Caerau Hill Fort near Ely is thought to have been occupied by the Silurian tribe from the 5th century BC. The site is about,Caerau Hill Fort near Ely is thought to have been occupied by the Silurian tribe from the 5th century BC. The site is about,Caerau Hill Fort near Ely is thought to have been occupied by the Silurian tribe from the 5th century BC. The site is about,Caerau Hill Fort near Ely is thought to have been occupied by the Silurian tribe from the 5th century BC. The site is about,Caerau Hill Fort near Ely is thought to have been occupied by the Silurian tribe from the 5th century BC. The site is about
"Up to 40,000 people and 140 bands took part in the march, which is the largest loyal order demonstration in Northern Ireland.
Three people have been arrested for public order offences.
The event began with a parade around the city's historic walls and was followed by a wreath laying ceremony at the War Memorial in the Diamond.
A religious service was also held in St Columb's Cathedral.
PSNI Supt Mark McEwan praised all sides for working together to ensure the parade was peaceful.
""There haven't been any problems today at all, the operation has been a success,"" he said.
""Everyone seems to have been enjoying a good day out. The feeling and atmosphere in the city is one of festivity.""
Jim Brownlee, governor of the Apprentice Boys of Derry, said the emphasis within the Apprentice Boys was on respect.
""That's still down to every member of this association especially when we're on parade and in the public domain,"" he said.
""We want people to respect this parade and we want the people on parade to respect the people who will either be watching it or commenting upon it.""
A pageant re-enacting the Siege of Derry took place ahead of the start of the main parade.",The annual Apprentice Boys parade has passed through the centre of Londonderry.,"40,000 people and 140 bands took part in the Ulster Unionist Party, the Democratic Unionist Party and the Alliance Party's march. The rally was attended by","40,000 people and 140 bands took part in the march of the Alliance Party, the Democratic Unionist Party and the Ulster Unionist party.","40,000 people and 140 bands took part in the march of the Alliance Party, the Democratic Unionist Party and the Ulster Unionist party.","40,000 people and 140 bands took part in the march of the Alliance Party, the Democratic Unionist Party and the Ulster Unionist party.","40,000 people and 140 bands took part in the march of the Alliance Party, the Democratic Unionist Party and the Ulster Unionist party.","40,000 people and 140 bands took part in the march of the Alliance Party, the Democratic Unionist Party and the Ulster Unionist party.","the Loyal Order of the British Empire (LOBE) and the Ulster Defence Association (UDA). Up to 40,000 people and 140 bands took part in","The Loyal Order of the British Empire (LOBE) and the Ulster Defence Association (UDA) took part in up to 40,000 people and 140 bands","The Loyal Order of the British Empire (LOBE) and the Ulster Defence Association (UDA) took part in up to 40,000 people and 140 bands","The Loyal Order of the British Empire (LOBE) and the Ulster Defence Association (UDA) took part in up to 40,000 people and 140 bands","The Loyal Order of the British Empire (LOBE) and the Ulster Defence Association (UDA) took part in up to 40,000 people and 140 bands","The Loyal Order of the British Empire (LOBE) and the Ulster Defence Association (UDA) took part in up to 40,000 people and 140 bands"
"Armed troops are already being deployed to protect key locations such as Buckingham Palace, Downing Street and embassies to free up police officers.
It comes after the bomb attack at Manchester Arena on Monday which killed 22 people, some as young as eight.
London mayor Sadiq Khan said security experts were advising event organisers.
He said there was ""no reason to be alarmed or to panic, this is a prudent course to take"".
Bomber 'likely' not acting alone
Manchester attack: The next steps for police and MI5
The mayor added he was in close contact with Met Police Commissioner Cressida Dick and the force had assured him they have all the resources they need.
The decision to replace police officers with soldiers at key public locations was taken at a meeting of the government's emergency Cobra committee on Tuesday.
After the announcement the national security threat level was raised to critical and the Palace of Westminster shut to the public.
All tours and events due to take place there have been cancelled with immediate effect.
A man with a knife was arrested outside Buckingham Palace earlier, shortly before the Queen was driven along the Mall. The Met has said the incident is not terror-related.
The FA Cup final between Arsenal and Chelsea takes place at Wembley on Saturday - the final day of the Chelsea Flower Show.
Commander Jane Connors, leading the London policing operation, said: ""We will do all we can to protect the capital at this unsettling time. All our work is designed to make our city as hostile an environment as possible for terrorists to plan and operate.""
Other measures being taken include an increase in armed officers to provide support for uniformed and undercover officers trying to spot people carrying out ""hostile reconnaissance"" and other criminal activity in London.
The tactic is ""based on extensive research into the psychology of criminals and what undermines their activities"", the force said.
There will also be an increase in the use of stop and search, vehicle check points and number plate recognition technology.
""The reality is we must be prepared to be able to respond to and deal with armed and deadly attackers, so we must be in a position to respond with firearms officers who will use force to stop those attackers in their aim,"" added Ms Connors.",Soldiers could be deployed to events including the Chelsea Flower Show and the FA Cup final after the UK terror threat level was raised to critical.,"Earlier this month, the UK was declared ""at war"" with the terror group and that the country was ""not immune"" to the threat. This comes after ","Earlier this month, the UK declared war on ISIS and said the country was not immune to the threat.","Earlier this month, the UK declared war on ISIS and said the country was not immune to the threat.","Earlier this month, the UK declared war on ISIS and said the country was not immune to the threat.","Earlier this month, the UK declared war on ISIS and said the country was not immune to the threat.","Earlier this month, the UK declared war on ISIS and said the country was not immune to the threat.","""We are in a very serious situation. ""We are in a very serious situation. ""We are in a very serious situation. ""We are in","We are in a very serious situation, he said.","We are in a very serious situation, he said.","We are in a very serious situation, he said.","We are in a very serious situation, he said.","We are in a very serious situation, he said."
"In 2014, Kim Lennon said the smuggling of drugs was rife at Lewes Prison and its wings ""resembled a war zone"".
She was dismissed earlier this week following disciplinary proceedings but said she would appeal and had no regrets about speaking out.
The Ministry of Justice (MoJ) said Ms Lennon was not dismissed for being a whistleblower.
'Insufficient staff'
Ms Lennon alleged in August 2014 that the drug Spice was being smuggled into the jail.
She said officers were supposed to carry out daily cell checks but there were insufficient staff to do so, and that she feared an inmate or prison officer would be seriously injured.
The Prison Service denied at the time that staffing levels were unsafe and said there was a ""zero-tolerance approach"" to illicit substances.
Ms Lennon was suspended from her job after talking to the The Argus newspaper and the BBC.
""Speaking out has caused me a lot of distress but I don't regret it,"" she said. ""Frontline prison officers are too afraid to speak out because of what will happen to them.""
""I loved my job and I feel like I am being punished for doing the right thing,"" she said.
""I am going to appeal but I'm taking it one day at a time.""
The MoJ said it could not comment because Ms Lennon's dismissal was a confidential matter.
""We would not wish to prejudice a possible appeal,"" it said in a statement, adding it took the issue of staff discipline extremely seriously.
""Any unprofessional behaviour will be investigated immediately, with strong action taken and serious wrongdoing referred to the police,"" it said.
""Disciplinary action can range from a verbal warning to dismissal from their post.""",A whistleblower prison officer who raised concerns about conditions inside an East Sussex jail has been sacked.,"of a prisoner who was found dead in a cell in the prison's wings in 2014. The prison's chief executive, Nick Hardwick, said","A prisoner who was found dead in a cell in the prison's wings in 2014, the chief executive of the prison, Nick Hardwick, said.","A prisoner was found dead in a cell in the prison's wings in 2014, the chief executive of the prison, Nick Hardwick, said.","A prisoner was found dead in a cell in the prison's wings in 2014, said Nick Hardwick, the chief executive of the prison.","A prisoner was found dead in a cell in the prison's wings in 2014, said Nick Hardwick, the chief executive of the prison.","A prisoner was found dead in a cell in the prison's wings in 2014, said Nick Hardwick, the chief executive of the prison.","""I was a prisoner in Lewes Prison for three years. I was a prisoner in Lewes Prison for three years,"" said Kim Le","I was a prisoner in Lewes prison for three years. I was a prison guard in the Lewes Prison for two years, said Kim Le.","I was a prisoner in Lewes prison for three years, and I was a prison guard at Lewes Prison for two years, said Kim Le.","I was a prisoner in Lewes prison for three years, and I was a prison guard at Lewes Prison for two years, said Kim Le.","I was a prisoner in Lewes prison for three years, and I was a prison guard at Lewes Prison for two years, said Kim Le.","I was a prisoner in Lewes prison for three years, and I was a prison guard at Lewes Prison for two years, said Kim Le."
